t, dzdt2, dzdt, z, u
5.220,4.688,1.232,59.244,5.113
5.221,4.694,1.227,59.245,5.107
5.222,4.700,1.222,59.247,5.102
5.223,4.705,1.218,59.248,5.096
5.224,4.711,1.213,59.249,5.090
5.225,4.716,1.208,59.250,5.085
5.226,4.722,1.204,59.251,5.080
5.227,4.727,1.199,59.253,5.074
5.228,4.732,1.194,59.254,5.069
5.229,4.738,1.189,59.255,5.064
5.230,4.743,1.185,59.256,5.058
5.231,4.748,1.180,59.257,5.053
5.232,4.753,1.175,59.259,5.048
5.233,4.759,1.170,59.260,5.043
5.234,4.764,1.166,59.261,5.038
5.235,4.769,1.161,59.262,5.033
5.236,4.774,1.156,59.263,5.028
5.237,4.779,1.151,59.264,5.023
5.238,4.784,1.146,59.266,5.018
5.239,4.789,1.142,59.267,5.013
5.240,4.794,1.137,59.268,5.008
5.241,4.799,1.132,59.269,5.003
5.242,4.803,1.127,59.270,4.999
5.243,4.808,1.122,59.271,4.994
5.244,4.813,1.118,59.272,4.989
5.245,4.818,1.113,59.273,4.984
5.246,4.822,1.108,59.275,4.980
5.247,4.827,1.103,59.276,4.975
5.248,4.831,1.098,59.277,4.971
5.249,4.836,1.094,59.278,4.966
5.250,4.840,1.089,59.279,4.962
5.251,4.845,1.084,59.280,4.957
5.252,4.849,1.079,59.281,4.953
5.253,4.854,1.074,59.282,4.949
5.254,4.858,1.069,59.283,4.945
5.255,4.862,1.064,59.284,4.940
5.256,4.866,1.060,59.285,4.936
5.257,4.871,1.055,59.286,4.932
5.258,4.875,1.050,59.287,4.928
5.259,4.879,1.045,59.288,4.924
5.260,4.883,1.040,59.290,4.920
5.261,4.887,1.035,59.291,4.916
5.262,4.891,1.030,59.292,4.912
5.263,4.895,1.025,59.293,4.908
5.264,4.899,1.020,59.294,4.904
5.265,4.903,1.016,59.295,4.900
5.266,4.906,1.011,59.296,4.896
5.267,4.910,1.006,59.297,4.893
5.268,4.914,1.001,59.298,4.889
5.269,4.918,0.996,59.299,4.885
5.270,4.921,0.991,59.300,4.882
5.271,4.925,0.986,59.301,4.878
5.272,4.928,0.981,59.302,4.875
5.273,4.932,0.976,59.303,4.871
5.274,4.936,0.971,59.304,4.868
5.275,4.939,0.966,59.305,4.864
5.276,4.942,0.961,59.306,4.861
5.277,4.946,0.956,59.306,4.858
5.278,4.949,0.951,59.307,4.854
5.279,4.952,0.947,59.308,4.851
5.280,4.956,0.942,59.309,4.848
5.281,4.959,0.937,59.310,4.845
5.282,4.962,0.932,59.311,4.842
5.283,4.965,0.927,59.312,4.838
5.284,4.968,0.922,59.313,4.835
5.285,4.971,0.917,59.314,4.832
5.286,4.974,0.912,59.315,4.830
5.287,4.977,0.907,59.316,4.827
5.288,4.980,0.902,59.317,4.824
5.289,4.983,0.897,59.318,4.821
5.290,4.986,0.892,59.318,4.818
5.291,4.989,0.887,59.319,4.815
5.292,4.991,0.882,59.320,4.813
5.293,4.994,0.877,59.321,4.810
5.294,4.997,0.872,59.322,4.807
5.295,4.999,0.867,59.323,4.805
5.296,5.002,0.862,59.324,4.802
5.297,5.004,0.857,59.325,4.800
5.298,5.007,0.852,59.325,4.797
5.299,5.009,0.847,59.326,4.795
5.300,5.012,0.842,59.327,4.792
5.301,5.014,0.837,59.328,4.790
5.302,5.017,0.832,59.329,4.788
5.303,5.019,0.827,59.330,4.786
5.304,5.021,0.822,59.330,4.783
5.305,5.023,0.817,59.331,4.781
5.306,5.025,0.812,59.332,4.779
5.307,5.028,0.807,59.333,4.777
5.308,5.030,0.802,59.334,4.775
5.309,5.032,0.797,59.334,4.773
5.310,5.034,0.792,59.335,4.771
5.311,5.036,0.787,59.336,4.769
5.312,5.038,0.782,59.337,4.767
5.313,5.039,0.776,59.338,4.765
5.314,5.041,0.771,59.338,4.764
5.315,5.043,0.766,59.339,4.762
5.316,5.045,0.761,59.340,4.760
5.317,5.047,0.756,59.341,4.758
5.318,5.048,0.751,59.341,4.757
5.319,5.050,0.746,59.342,4.755
5.320,5.051,0.741,59.343,4.754
5.321,5.053,0.736,59.344,4.752
5.322,5.055,0.731,59.344,4.751
5.323,5.056,0.726,59.345,4.749
5.324,5.057,0.721,59.346,4.748
5.325,5.059,0.716,59.346,4.746
5.326,5.060,0.711,59.347,4.745
5.327,5.061,0.706,59.348,4.744
5.328,5.063,0.701,59.349,4.743
5.329,5.064,0.696,59.349,4.742
5.330,5.065,0.691,59.350,4.740
5.331,5.066,0.686,59.351,4.739
5.332,5.067,0.680,59.351,4.738
5.333,5.068,0.675,59.352,4.737
5.334,5.069,0.670,59.353,4.736
5.335,5.070,0.665,59.353,4.735
5.336,5.071,0.660,59.354,4.734
5.337,5.072,0.655,59.355,4.734
5.338,5.073,0.650,59.355,4.733
5.339,5.074,0.645,59.356,4.732
5.340,5.075,0.640,59.357,4.731
5.341,5.075,0.635,59.357,4.731
5.342,5.076,0.630,59.358,4.730
5.343,5.077,0.625,59.359,4.729
5.344,5.077,0.620,59.359,4.729
5.345,5.078,0.614,59.360,4.728
5.346,5.078,0.609,59.360,4.728
5.347,5.079,0.604,59.361,4.727
5.348,5.079,0.599,59.362,4.727
5.349,5.080,0.594,59.362,4.727
5.350,5.080,0.589,59.363,4.726
5.351,5.080,0.584,59.363,4.726
5.352,5.081,0.579,59.364,4.726
5.353,5.081,0.574,59.364,4.726
5.354,5.081,0.569,59.365,4.725
5.355,5.081,0.564,59.366,4.725
5.356,5.081,0.559,59.366,4.725
5.357,5.081,0.554,59.367,4.725
5.358,5.081,0.548,59.367,4.725
5.359,5.081,0.543,59.368,4.725
5.360,5.081,0.538,59.368,4.725
5.361,5.081,0.533,59.369,4.725
5.362,5.081,0.528,59.369,4.726
5.363,5.081,0.523,59.370,4.726
5.364,5.081,0.518,59.370,4.726
5.365,5.081,0.513,59.371,4.726
5.366,5.080,0.508,59.371,4.727
5.367,5.080,0.503,59.372,4.727
5.368,5.080,0.498,59.372,4.728
5.369,5.079,0.493,59.373,4.728
5.370,5.079,0.487,59.373,4.729
5.371,5.078,0.482,59.374,4.729
5.372,5.078,0.477,59.374,4.730
5.373,5.077,0.472,59.375,4.730
5.374,5.076,0.467,59.375,4.731
5.375,5.076,0.462,59.376,4.732
5.376,5.075,0.457,59.376,4.732
5.377,5.074,0.452,59.377,4.733
5.378,5.074,0.447,59.377,4.734
5.379,5.073,0.442,59.378,4.735
5.380,5.072,0.437,59.378,4.736
5.381,5.071,0.432,59.378,4.737
5.382,5.070,0.427,59.379,4.738
5.383,5.069,0.422,59.379,4.739
5.384,5.068,0.416,59.380,4.740
5.385,5.067,0.411,59.380,4.741
5.386,5.066,0.406,59.381,4.742
5.387,5.065,0.401,59.381,4.743
5.388,5.063,0.396,59.381,4.744
5.389,5.062,0.391,59.382,4.746
5.390,5.061,0.386,59.382,4.747
5.391,5.060,0.381,59.383,4.748
5.392,5.058,0.376,59.383,4.750
5.393,5.057,0.371,59.383,4.751
5.394,5.056,0.366,59.384,4.753
5.395,5.054,0.361,59.384,4.754
5.396,5.053,0.356,59.384,4.756
5.397,5.051,0.351,59.385,4.757
5.398,5.049,0.346,59.385,4.759
5.399,5.048,0.341,59.385,4.761
5.400,5.046,0.336,59.386,4.762
5.401,5.044,0.330,59.386,4.764
5.402,5.043,0.325,59.386,4.766
5.403,5.041,0.320,59.387,4.768
5.404,5.039,0.315,59.387,4.769
5.405,5.037,0.310,59.387,4.771
5.406,5.035,0.305,59.388,4.773
5.407,5.033,0.300,59.388,4.775
5.408,5.031,0.295,59.388,4.777
5.409,5.029,0.290,59.389,4.779
5.410,5.027,0.285,59.389,4.781
5.411,5.025,0.280,59.389,4.784
5.412,5.023,0.275,59.389,4.786
5.413,5.021,0.270,59.390,4.788
5.414,5.019,0.265,59.390,4.790
5.415,5.016,0.260,59.390,4.792
5.416,5.014,0.255,59.390,4.795
5.417,5.012,0.250,59.391,4.797
5.418,5.009,0.245,59.391,4.800
5.419,5.007,0.240,59.391,4.802
5.420,5.005,0.235,59.391,4.805
5.421,5.002,0.230,59.392,4.807
5.422,5.000,0.225,59.392,4.810
5.423,4.997,0.220,59.392,4.812
5.424,4.994,0.215,59.392,4.815
5.425,4.992,0.210,59.392,4.818
5.426,4.989,0.205,59.393,4.820
5.427,4.986,0.200,59.393,4.823
5.428,4.984,0.195,59.393,4.826
5.429,4.981,0.190,59.393,4.829
5.430,4.978,0.185,59.393,4.832
5.431,4.975,0.180,59.394,4.834
5.432,4.972,0.175,59.394,4.837
5.433,4.969,0.170,59.394,4.840
5.434,4.966,0.165,59.394,4.843
5.435,4.963,0.160,59.394,4.847
5.436,4.960,0.155,59.394,4.850
5.437,4.957,0.150,59.395,4.853
5.438,4.954,0.145,59.395,4.856
5.439,4.951,0.140,59.395,4.859
5.440,4.947,0.135,59.395,4.862
5.441,4.944,0.131,59.395,4.866
5.442,4.941,0.126,59.395,4.869
5.443,4.938,0.121,59.395,4.872
5.444,4.934,0.116,59.396,4.876
5.445,4.931,0.111,59.396,4.879
5.446,4.927,0.106,59.396,4.883
5.447,4.924,0.101,59.396,4.886
5.448,4.920,0.096,59.396,4.890
5.449,4.917,0.091,59.396,4.893
5.450,4.913,0.086,59.396,4.897
5.451,4.910,0.081,59.396,4.901
5.452,4.906,0.076,59.396,4.905
5.453,4.902,0.071,59.396,4.908
5.454,4.898,0.067,59.396,4.912
5.455,4.895,0.062,59.396,4.916
5.456,4.891,0.057,59.397,4.920
5.457,4.887,0.052,59.397,4.924
5.458,4.883,0.047,59.397,4.928
5.459,4.879,0.042,59.397,4.932
5.460,4.875,0.037,59.397,4.936
5.461,4.871,0.032,59.397,4.940
5.462,4.867,0.028,59.397,4.944
5.463,4.863,0.023,59.397,4.948
5.464,4.859,0.018,59.397,4.952
5.465,4.855,0.013,59.397,4.956
5.466,4.850,0.008,59.397,4.960
5.467,4.846,0.003,59.397,4.965
5.468,4.842,-0.002,59.397,4.969
5.469,4.838,-0.006,59.397,4.973
5.470,4.833,-0.011,59.397,4.978
5.471,4.829,-0.016,59.397,4.982
5.472,4.825,-0.021,59.397,4.987
5.473,4.820,-0.026,59.397,4.991
5.474,4.816,-0.031,59.397,4.996
5.475,4.811,-0.035,59.397,5.000
5.476,4.806,-0.040,59.397,5.005
5.477,4.802,-0.045,59.397,5.009
5.478,4.797,-0.050,59.397,5.014
5.479,4.793,-0.055,59.396,5.019
5.480,4.788,-0.059,59.396,5.024
5.481,4.783,-0.064,59.396,5.028
5.482,4.778,-0.069,59.396,5.033
5.483,4.774,-0.074,59.396,5.038
5.484,4.769,-0.078,59.396,5.043
5.485,4.764,-0.083,59.396,5.048
5.486,4.759,-0.088,59.396,5.053
5.487,4.754,-0.093,59.396,5.058
5.488,4.749,-0.097,59.396,5.063
5.489,4.744,-0.102,59.396,5.068
5.490,4.739,-0.107,59.396,5.073
5.491,4.734,-0.112,59.395,5.078
5.492,4.729,-0.116,59.395,5.083
5.493,4.723,-0.121,59.395,5.088
5.494,4.718,-0.126,59.395,5.094
5.495,4.713,-0.131,59.395,5.099
5.496,4.708,-0.135,59.395,5.104
5.497,4.702,-0.140,59.395,5.110
5.498,4.697,-0.145,59.395,5.115
5.499,4.692,-0.149,59.394,5.120
5.500,4.686,-0.154,59.394,5.126
5.501,4.681,-0.159,59.394,5.131
5.502,4.675,-0.163,59.394,5.137
5.503,4.670,-0.168,59.394,5.142
5.504,4.664,-0.173,59.394,5.148
5.505,4.659,-0.177,59.393,5.154
5.506,4.653,-0.182,59.393,5.159
5.507,4.647,-0.187,59.393,5.165
5.508,4.642,-0.191,59.393,5.171
5.509,4.636,-0.196,59.393,5.176
5.510,4.630,-0.201,59.392,5.182
5.511,4.624,-0.205,59.392,5.188
5.512,4.619,-0.210,59.392,5.194
5.513,4.613,-0.214,59.392,5.200
5.514,4.607,-0.219,59.392,5.206
5.515,4.601,-0.224,59.391,5.212
5.516,4.595,-0.228,59.391,5.218
5.517,4.589,-0.233,59.391,5.224
5.518,4.583,-0.237,59.391,5.230
5.519,4.577,-0.242,59.390,5.236
5.520,4.571,-0.247,59.390,5.242
5.521,4.565,-0.251,59.390,5.248
5.522,4.558,-0.256,59.390,5.254
5.523,4.552,-0.260,59.389,5.261
5.524,4.546,-0.265,59.389,5.267
5.525,4.540,-0.269,59.389,5.273
5.526,4.533,-0.274,59.389,5.280
5.527,4.527,-0.278,59.388,5.286
5.528,4.521,-0.283,59.388,5.292
5.529,4.514,-0.287,59.388,5.299
5.530,4.508,-0.292,59.387,5.305
5.531,4.501,-0.296,59.387,5.312
5.532,4.495,-0.301,59.387,5.318
5.533,4.488,-0.305,59.387,5.325
5.534,4.482,-0.310,59.386,5.331
5.535,4.475,-0.314,59.386,5.338
5.536,4.469,-0.319,59.386,5.345
5.537,4.462,-0.323,59.385,5.351
5.538,4.455,-0.328,59.385,5.358
5.539,4.449,-0.332,59.385,5.365
5.540,4.442,-0.337,59.384,5.372
5.541,4.435,-0.341,59.384,5.379
5.542,4.428,-0.346,59.384,5.385
5.543,4.421,-0.350,59.383,5.392
5.544,4.414,-0.354,59.383,5.399
5.545,4.407,-0.359,59.383,5.406
5.546,4.401,-0.363,59.382,5.413
5.547,4.394,-0.368,59.382,5.420
5.548,4.387,-0.372,59.381,5.427
5.549,4.379,-0.376,59.381,5.434
5.550,4.372,-0.381,59.381,5.441
5.551,4.365,-0.385,59.380,5.448
5.552,4.358,-0.389,59.380,5.456
5.553,4.351,-0.394,59.380,5.463
5.554,4.344,-0.398,59.379,5.470
5.555,4.337,-0.402,59.379,5.477
5.556,4.329,-0.407,59.378,5.485
5.557,4.322,-0.411,59.378,5.492
5.558,4.315,-0.415,59.378,5.499
5.559,4.307,-0.420,59.377,5.507
5.560,4.300,-0.424,59.377,5.514
5.561,4.293,-0.428,59.376,5.522
5.562,4.285,-0.433,59.376,5.529
5.563,4.278,-0.437,59.375,5.537
5.564,4.270,-0.441,59.375,5.544
5.565,4.263,-0.445,59.374,5.552
5.566,4.255,-0.450,59.374,5.559
5.567,4.247,-0.454,59.374,5.567
5.568,4.240,-0.458,59.373,5.575
5.569,4.232,-0.462,59.373,5.582
5.570,4.224,-0.467,59.372,5.590
5.571,4.217,-0.471,59.372,5.598
5.572,4.209,-0.475,59.371,5.605
5.573,4.201,-0.479,59.371,5.613
5.574,4.193,-0.483,59.370,5.621
5.575,4.186,-0.488,59.370,5.629
5.576,4.178,-0.492,59.369,5.637
5.577,4.170,-0.496,59.369,5.645
5.578,4.162,-0.500,59.368,5.653
5.579,4.154,-0.504,59.368,5.661
5.580,4.146,-0.508,59.367,5.669
5.581,4.138,-0.513,59.367,5.677
5.582,4.130,-0.517,59.366,5.685
5.583,4.122,-0.521,59.366,5.693
5.584,4.114,-0.525,59.365,5.701
5.585,4.106,-0.529,59.365,5.709
5.586,4.097,-0.533,59.364,5.717
5.587,4.089,-0.537,59.364,5.726
5.588,4.081,-0.541,59.363,5.734
5.589,4.073,-0.545,59.363,5.742
5.590,4.064,-0.549,59.362,5.750
5.591,4.056,-0.553,59.361,5.759
5.592,4.048,-0.558,59.361,5.767
5.593,4.039,-0.562,59.360,5.776
5.594,4.031,-0.566,59.360,5.784
5.595,4.023,-0.570,59.359,5.792
5.596,4.014,-0.574,59.359,5.801
5.597,4.006,-0.578,59.358,5.809
5.598,3.997,-0.582,59.357,5.818
5.599,3.989,-0.586,59.357,5.826
5.600,3.980,-0.590,59.356,5.835
5.601,3.972,-0.594,59.356,5.844
5.602,3.963,-0.598,59.355,5.852
5.603,3.954,-0.602,59.354,5.861
5.604,3.946,-0.605,59.354,5.870
5.605,3.937,-0.609,59.353,5.878
5.606,3.928,-0.613,59.353,5.887
5.607,3.920,-0.617,59.352,5.896
5.608,3.911,-0.621,59.351,5.905
5.609,3.902,-0.625,59.351,5.913
5.610,3.893,-0.629,59.350,5.922
5.611,3.884,-0.633,59.350,5.931
5.612,3.876,-0.637,59.349,5.940
5.613,3.867,-0.641,59.348,5.949
5.614,3.858,-0.644,59.348,5.958
5.615,3.849,-0.648,59.347,5.967
5.616,3.840,-0.652,59.346,5.976
5.617,3.831,-0.656,59.346,5.985
5.618,3.822,-0.660,59.345,5.994
5.619,3.813,-0.664,59.344,6.003
5.620,3.804,-0.667,59.344,6.012
5.621,3.794,-0.671,59.343,6.021
5.622,3.785,-0.675,59.342,6.030
5.623,3.776,-0.679,59.342,6.040
5.624,3.767,-0.683,59.341,6.049
5.625,3.758,-0.686,59.340,6.058
5.626,3.749,-0.690,59.340,6.067
5.627,3.739,-0.694,59.339,6.077
5.628,3.730,-0.697,59.338,6.086
5.629,3.721,-0.701,59.337,6.095
5.630,3.711,-0.705,59.337,6.105
5.631,3.702,-0.709,59.336,6.114
5.632,3.693,-0.712,59.335,6.123
5.633,3.683,-0.716,59.335,6.133
5.634,3.674,-0.720,59.334,6.142
5.635,3.664,-0.723,59.333,6.152
5.636,3.655,-0.727,59.332,6.161
5.637,3.645,-0.731,59.332,6.171
5.638,3.636,-0.734,59.331,6.180
5.639,3.626,-0.738,59.330,6.190
5.640,3.617,-0.742,59.330,6.200
5.641,3.607,-0.745,59.329,6.209
5.642,3.597,-0.749,59.328,6.219
5.643,3.588,-0.752,59.327,6.228
5.644,3.578,-0.756,59.327,6.238
5.645,3.568,-0.759,59.326,6.248
5.646,3.559,-0.763,59.325,6.258
5.647,3.549,-0.767,59.324,6.267
5.648,3.539,-0.770,59.323,6.277
5.649,3.529,-0.774,59.323,6.287
5.650,3.520,-0.777,59.322,6.297
5.651,3.510,-0.781,59.321,6.307
5.652,3.500,-0.784,59.320,6.317
5.653,3.490,-0.788,59.320,6.326
5.654,3.480,-0.791,59.319,6.336
5.655,3.470,-0.795,59.318,6.346
5.656,3.460,-0.798,59.317,6.356
5.657,3.450,-0.802,59.316,6.366
5.658,3.440,-0.805,59.316,6.376
5.659,3.430,-0.808,59.315,6.386
5.660,3.420,-0.812,59.314,6.396
5.661,3.410,-0.815,59.313,6.406
5.662,3.400,-0.819,59.312,6.417
5.663,3.390,-0.822,59.311,6.427
5.664,3.380,-0.825,59.311,6.437
5.665,3.370,-0.829,59.310,6.447
5.666,3.360,-0.832,59.309,6.457
5.667,3.349,-0.835,59.308,6.467
5.668,3.339,-0.839,59.307,6.478
5.669,3.329,-0.842,59.306,6.488
5.670,3.319,-0.845,59.306,6.498
5.671,3.309,-0.849,59.305,6.508
5.672,3.298,-0.852,59.304,6.519
5.673,3.288,-0.855,59.303,6.529
5.674,3.278,-0.859,59.302,6.539
5.675,3.267,-0.862,59.301,6.550
5.676,3.257,-0.865,59.300,6.560
5.677,3.246,-0.868,59.300,6.571
5.678,3.236,-0.872,59.299,6.581
5.679,3.226,-0.875,59.298,6.592
5.680,3.215,-0.878,59.297,6.602
5.681,3.205,-0.881,59.296,6.612
5.682,3.194,-0.884,59.295,6.623
5.683,3.184,-0.888,59.294,6.634
5.684,3.173,-0.891,59.293,6.644
5.685,3.163,-0.894,59.293,6.655
5.686,3.152,-0.897,59.292,6.665
5.687,3.141,-0.900,59.291,6.676
5.688,3.131,-0.903,59.290,6.686
5.689,3.120,-0.907,59.289,6.697
5.690,3.110,-0.910,59.288,6.708
5.691,3.099,-0.913,59.287,6.719
5.692,3.088,-0.916,59.286,6.729
5.693,3.077,-0.919,59.285,6.740
5.694,3.067,-0.922,59.284,6.751
5.695,3.056,-0.925,59.283,6.761
5.696,3.045,-0.928,59.283,6.772
5.697,3.034,-0.931,59.282,6.783
5.698,3.024,-0.934,59.281,6.794
5.699,3.013,-0.937,59.280,6.805
5.700,3.002,-0.940,59.279,6.816
5.701,2.991,-0.943,59.278,6.826
5.702,2.980,-0.946,59.277,6.837
5.703,2.969,-0.949,59.276,6.848
5.704,2.958,-0.952,59.275,6.859
5.705,2.948,-0.955,59.274,6.870
5.706,2.937,-0.958,59.273,6.881
5.707,2.926,-0.961,59.272,6.892
5.708,2.915,-0.964,59.271,6.903
5.709,2.904,-0.967,59.270,6.914
5.710,2.893,-0.970,59.269,6.925
5.711,2.882,-0.972,59.268,6.936
5.712,2.871,-0.975,59.267,6.947
5.713,2.859,-0.978,59.266,6.958
5.714,2.848,-0.981,59.265,6.969
5.715,2.837,-0.984,59.264,6.980
5.716,2.826,-0.987,59.263,6.992
5.717,2.815,-0.990,59.262,7.003
5.718,2.804,-0.992,59.261,7.014
5.719,2.793,-0.995,59.260,7.025
5.720,2.782,-0.998,59.259,7.036
5.721,2.770,-1.001,59.258,7.047
5.722,2.759,-1.003,59.257,7.059
5.723,2.748,-1.006,59.256,7.070
5.724,2.737,-1.009,59.255,7.081
5.725,2.725,-1.012,59.254,7.092
5.726,2.714,-1.014,59.253,7.104
5.727,2.703,-1.017,59.252,7.115
5.728,2.692,-1.020,59.251,7.126
5.729,2.680,-1.022,59.250,7.138
5.730,2.669,-1.025,59.249,7.149
5.731,2.658,-1.028,59.248,7.160
5.732,2.646,-1.030,59.247,7.172
5.733,2.635,-1.033,59.246,7.183
5.734,2.623,-1.036,59.245,7.195
5.735,2.612,-1.038,59.244,7.206
5.736,2.601,-1.041,59.243,7.217
5.737,2.589,-1.043,59.242,7.229
5.738,2.578,-1.046,59.241,7.240
5.739,2.566,-1.049,59.240,7.252
5.740,2.555,-1.051,59.239,7.263
5.741,2.543,-1.054,59.238,7.275
5.742,2.532,-1.056,59.237,7.286
5.743,2.520,-1.059,59.236,7.298
5.744,2.509,-1.061,59.235,7.310
5.745,2.497,-1.064,59.234,7.321
5.746,2.486,-1.066,59.232,7.333
5.747,2.474,-1.069,59.231,7.344
5.748,2.462,-1.071,59.230,7.356
5.749,2.451,-1.074,59.229,7.367
5.750,2.439,-1.076,59.228,7.379
5.751,2.428,-1.078,59.227,7.391
5.752,2.416,-1.081,59.226,7.402
5.753,2.404,-1.083,59.225,7.414
5.754,2.393,-1.086,59.224,7.426
5.755,2.381,-1.088,59.223,7.437
5.756,2.369,-1.090,59.222,7.449
5.757,2.358,-1.093,59.221,7.461
5.758,2.346,-1.095,59.219,7.473
5.759,2.334,-1.097,59.218,7.484
5.760,2.322,-1.100,59.217,7.496
5.761,2.311,-1.102,59.216,7.508
5.762,2.299,-1.104,59.215,7.520
5.763,2.287,-1.107,59.214,7.531
5.764,2.275,-1.109,59.213,7.543
5.765,2.263,-1.111,59.212,7.555
5.766,2.252,-1.113,59.211,7.567
5.767,2.240,-1.116,59.210,7.579
5.768,2.228,-1.118,59.208,7.590
5.769,2.216,-1.120,59.207,7.602
5.770,2.204,-1.122,59.206,7.614
5.771,2.192,-1.125,59.205,7.626
5.772,2.181,-1.127,59.204,7.638
5.773,2.169,-1.129,59.203,7.650
5.774,2.157,-1.131,59.202,7.662
5.775,2.145,-1.133,59.201,7.674
5.776,2.133,-1.135,59.199,7.686
5.777,2.121,-1.137,59.198,7.698
5.778,2.109,-1.140,59.197,7.710
5.779,2.097,-1.142,59.196,7.721
5.780,2.085,-1.144,59.195,7.733
5.781,2.073,-1.146,59.194,7.745
5.782,2.061,-1.148,59.193,7.757
5.783,2.049,-1.150,59.191,7.769
5.784,2.037,-1.152,59.190,7.781
5.785,2.025,-1.154,59.189,7.793
5.786,2.013,-1.156,59.188,7.805
5.787,2.001,-1.158,59.187,7.817
5.788,1.989,-1.160,59.186,7.830
5.789,1.977,-1.162,59.184,7.842
5.790,1.965,-1.164,59.183,7.854
5.791,1.953,-1.166,59.182,7.866
5.792,1.941,-1.168,59.181,7.878
5.793,1.929,-1.170,59.180,7.890
5.794,1.917,-1.172,59.179,7.902
5.795,1.905,-1.174,59.177,7.914
5.796,1.893,-1.175,59.176,7.926
5.797,1.880,-1.177,59.175,7.938
5.798,1.868,-1.179,59.174,7.950
5.799,1.856,-1.181,59.173,7.963
5.800,1.844,-1.183,59.172,7.975
5.801,1.832,-1.185,59.170,7.987
5.802,1.820,-1.187,59.169,7.999
5.803,1.808,-1.188,59.168,8.011
5.804,1.795,-1.190,59.167,8.023
5.805,1.783,-1.192,59.166,8.036
5.806,1.771,-1.194,59.164,8.048
5.807,1.759,-1.196,59.163,8.060
5.808,1.747,-1.197,59.162,8.072
5.809,1.735,-1.199,59.161,8.084
5.810,1.722,-1.201,59.160,8.097
5.811,1.710,-1.202,59.158,8.109
5.812,1.698,-1.204,59.157,8.121
5.813,1.686,-1.206,59.156,8.133
5.814,1.673,-1.207,59.155,8.145
5.815,1.661,-1.209,59.154,8.158
5.816,1.649,-1.211,59.152,8.170
5.817,1.637,-1.212,59.151,8.182
5.818,1.624,-1.214,59.150,8.194
5.819,1.612,-1.216,59.149,8.207
5.820,1.600,-1.217,59.148,8.219
5.821,1.588,-1.219,59.146,8.231
5.822,1.575,-1.220,59.145,8.244
5.823,1.563,-1.222,59.144,8.256
5.824,1.551,-1.224,59.143,8.268
5.825,1.538,-1.225,59.141,8.280
5.826,1.526,-1.227,59.140,8.293
5.827,1.514,-1.228,59.139,8.305
5.828,1.502,-1.230,59.138,8.317
5.829,1.489,-1.231,59.136,8.330
5.830,1.477,-1.233,59.135,8.342
5.831,1.465,-1.234,59.134,8.354
5.832,1.452,-1.236,59.133,8.367
5.833,1.440,-1.237,59.132,8.379
5.834,1.428,-1.238,59.130,8.391
5.835,1.415,-1.240,59.129,8.404
5.836,1.403,-1.241,59.128,8.416
5.837,1.391,-1.243,59.127,8.428
5.838,1.378,-1.244,59.125,8.441
5.839,1.366,-1.245,59.124,8.453
5.840,1.353,-1.247,59.123,8.466
5.841,1.341,-1.248,59.122,8.478
5.842,1.329,-1.249,59.120,8.490
5.843,1.316,-1.251,59.119,8.503
5.844,1.304,-1.252,59.118,8.515
5.845,1.292,-1.253,59.117,8.527
5.846,1.279,-1.255,59.115,8.540
5.847,1.267,-1.256,59.114,8.552
5.848,1.254,-1.257,59.113,8.565
5.849,1.242,-1.258,59.112,8.577
5.850,1.230,-1.260,59.110,8.589
5.851,1.217,-1.261,59.109,8.602
5.852,1.205,-1.262,59.108,8.614
5.853,1.192,-1.263,59.107,8.627
5.854,1.180,-1.264,59.105,8.639
5.855,1.168,-1.265,59.104,8.651
5.856,1.155,-1.267,59.103,8.664
5.857,1.143,-1.268,59.101,8.676
5.858,1.130,-1.269,59.100,8.689
5.859,1.118,-1.270,59.099,8.701
5.860,1.106,-1.271,59.098,8.713
5.861,1.093,-1.272,59.096,8.726
5.862,1.081,-1.273,59.095,8.738
5.863,1.068,-1.274,59.094,8.751
5.864,1.056,-1.275,59.093,8.763
5.865,1.044,-1.276,59.091,8.776
5.866,1.031,-1.278,59.090,8.788
5.867,1.019,-1.279,59.089,8.800
5.868,1.006,-1.280,59.087,8.813
5.869,0.994,-1.281,59.086,8.825
5.870,0.981,-1.282,59.085,8.838
5.871,0.969,-1.282,59.084,8.850
5.872,0.957,-1.283,59.082,8.862
5.873,0.944,-1.284,59.081,8.875
5.874,0.932,-1.285,59.080,8.887
5.875,0.919,-1.286,59.078,8.900
5.876,0.907,-1.287,59.077,8.912
5.877,0.894,-1.288,59.076,8.925
5.878,0.882,-1.289,59.075,8.937
5.879,0.870,-1.290,59.073,8.949
5.880,0.857,-1.291,59.072,8.962
5.881,0.845,-1.292,59.071,8.974
5.882,0.832,-1.292,59.069,8.987
5.883,0.820,-1.293,59.068,8.999
5.884,0.808,-1.294,59.067,9.012
5.885,0.795,-1.295,59.066,9.024
5.886,0.783,-1.296,59.064,9.036
5.887,0.770,-1.296,59.063,9.049
5.888,0.758,-1.297,59.062,9.061
5.889,0.745,-1.298,59.060,9.074
5.890,0.733,-1.299,59.059,9.086
5.891,0.721,-1.299,59.058,9.098
5.892,0.708,-1.300,59.056,9.111
5.893,0.696,-1.301,59.055,9.123
5.894,0.683,-1.301,59.054,9.136
5.895,0.671,-1.302,59.053,9.148
5.896,0.659,-1.303,59.051,9.160
