t, dzdt2, dzdt, z, u
6.956,-0.232,0.876,59.790,10.032
6.957,-0.225,0.876,59.791,10.025
6.958,-0.219,0.877,59.792,10.019
6.959,-0.212,0.877,59.792,10.012
6.960,-0.205,0.877,59.793,10.005
6.961,-0.199,0.877,59.794,9.999
6.962,-0.192,0.877,59.795,9.992
6.963,-0.186,0.878,59.796,9.986
6.964,-0.179,0.878,59.797,9.979
6.965,-0.172,0.878,59.798,9.972
6.966,-0.166,0.878,59.799,9.966
6.967,-0.159,0.878,59.799,9.959
6.968,-0.153,0.878,59.800,9.953
6.969,-0.146,0.879,59.801,9.946
6.970,-0.140,0.879,59.802,9.940
6.971,-0.133,0.879,59.803,9.933
6.972,-0.127,0.879,59.804,9.927
6.973,-0.120,0.879,59.805,9.920
6.974,-0.114,0.879,59.806,9.914
6.975,-0.107,0.879,59.806,9.907
6.976,-0.101,0.879,59.807,9.901
6.977,-0.094,0.879,59.808,9.895
6.978,-0.088,0.880,59.809,9.888
6.979,-0.081,0.880,59.810,9.882
6.980,-0.075,0.880,59.811,9.875
6.981,-0.069,0.880,59.812,9.869
6.982,-0.062,0.880,59.813,9.863
6.983,-0.056,0.880,59.813,9.856
6.984,-0.050,0.880,59.814,9.850
6.985,-0.043,0.880,59.815,9.843
6.986,-0.037,0.880,59.816,9.837
6.987,-0.030,0.880,59.817,9.831
6.988,-0.024,0.880,59.818,9.824
6.989,-0.018,0.880,59.819,9.818
6.990,-0.011,0.880,59.820,9.812
6.991,-0.005,0.880,59.821,9.806
6.992,0.001,0.880,59.821,9.799
6.993,0.007,0.880,59.822,9.793
6.994,0.014,0.880,59.823,9.787
6.995,0.020,0.880,59.824,9.780
6.996,0.026,0.880,59.825,9.774
6.997,0.032,0.880,59.826,9.768
6.998,0.039,0.880,59.827,9.762
6.999,0.045,0.880,59.828,9.755
7.000,0.051,0.880,59.828,9.749
7.001,0.057,0.880,59.829,9.743
7.002,0.064,0.880,59.830,9.737
7.003,0.070,0.880,59.831,9.730
7.004,0.076,0.880,59.832,9.724
7.005,0.082,0.880,59.833,9.718
7.006,0.089,0.879,59.834,9.712
7.007,0.095,0.879,59.835,9.706
7.008,0.101,0.879,59.835,9.699
7.009,0.107,0.879,59.836,9.693
7.010,0.114,0.879,59.837,9.687
7.011,0.120,0.879,59.838,9.681
7.012,0.126,0.879,59.839,9.675
7.013,0.132,0.879,59.840,9.668
7.014,0.138,0.879,59.841,9.662
7.015,0.145,0.878,59.842,9.656
7.016,0.151,0.878,59.843,9.650
7.017,0.157,0.878,59.843,9.644
7.018,0.163,0.878,59.844,9.637
7.019,0.169,0.878,59.845,9.631
7.020,0.176,0.878,59.846,9.625
7.021,0.182,0.877,59.847,9.619
7.022,0.188,0.877,59.848,9.613
7.023,0.194,0.877,59.849,9.606
7.024,0.200,0.877,59.850,9.600
7.025,0.206,0.877,59.850,9.594
7.026,0.213,0.876,59.851,9.588
7.027,0.219,0.876,59.852,9.582
7.028,0.225,0.876,59.853,9.576
7.029,0.231,0.876,59.854,9.570
7.030,0.237,0.875,59.855,9.563
7.031,0.243,0.875,59.856,9.557
7.032,0.249,0.875,59.857,9.551
7.033,0.256,0.875,59.857,9.545
7.034,0.262,0.874,59.858,9.539
7.035,0.268,0.874,59.859,9.533
7.036,0.274,0.874,59.860,9.527
7.037,0.280,0.874,59.861,9.520
7.038,0.286,0.873,59.862,9.514
7.039,0.292,0.873,59.863,9.508
7.040,0.298,0.873,59.864,9.502
7.041,0.304,0.872,59.864,9.496
7.042,0.311,0.872,59.865,9.490
7.043,0.317,0.872,59.866,9.484
7.044,0.323,0.872,59.867,9.478
7.045,0.329,0.871,59.868,9.472
7.046,0.335,0.871,59.869,9.466
7.047,0.341,0.870,59.870,9.460
7.048,0.347,0.870,59.871,9.454
7.049,0.353,0.870,59.871,9.447
7.050,0.359,0.869,59.872,9.441
7.051,0.365,0.869,59.873,9.435
7.052,0.371,0.869,59.874,9.429
7.053,0.377,0.868,59.875,9.423
7.054,0.383,0.868,59.876,9.417
7.055,0.389,0.868,59.877,9.411
7.056,0.395,0.867,59.877,9.405
7.057,0.401,0.867,59.878,9.399
7.058,0.407,0.866,59.879,9.393
7.059,0.413,0.866,59.880,9.387
7.060,0.419,0.866,59.881,9.381
7.061,0.425,0.865,59.882,9.375
7.062,0.431,0.865,59.883,9.369
7.063,0.437,0.864,59.884,9.363
7.064,0.443,0.864,59.884,9.357
7.065,0.449,0.863,59.885,9.351
7.066,0.455,0.863,59.886,9.345
7.067,0.461,0.862,59.887,9.339
7.068,0.467,0.862,59.888,9.333
7.069,0.473,0.861,59.889,9.328
7.070,0.479,0.861,59.890,9.322
7.071,0.485,0.861,59.890,9.316
7.072,0.491,0.860,59.891,9.310
7.073,0.497,0.860,59.892,9.304
7.074,0.503,0.859,59.893,9.298
7.075,0.509,0.859,59.894,9.292
7.076,0.515,0.858,59.895,9.286
7.077,0.521,0.857,59.896,9.280
7.078,0.526,0.857,59.896,9.274
7.079,0.532,0.856,59.897,9.268
7.080,0.538,0.856,59.898,9.263
7.081,0.544,0.855,59.899,9.257
7.082,0.550,0.855,59.900,9.251
7.083,0.556,0.854,59.901,9.245
7.084,0.562,0.854,59.902,9.239
7.085,0.568,0.853,59.902,9.233
7.086,0.573,0.853,59.903,9.227
7.087,0.579,0.852,59.904,9.222
7.088,0.585,0.851,59.905,9.216
7.089,0.591,0.851,59.906,9.210
7.090,0.597,0.850,59.907,9.204
7.091,0.603,0.850,59.908,9.198
7.092,0.608,0.849,59.908,9.193
7.093,0.614,0.848,59.909,9.187
7.094,0.620,0.848,59.910,9.181
7.095,0.626,0.847,59.911,9.175
7.096,0.631,0.846,59.912,9.169
7.097,0.637,0.846,59.913,9.164
7.098,0.643,0.845,59.913,9.158
7.099,0.649,0.845,59.914,9.152
7.100,0.654,0.844,59.915,9.146
7.101,0.660,0.843,59.916,9.141
7.102,0.666,0.843,59.917,9.135
7.103,0.672,0.842,59.918,9.129
7.104,0.677,0.841,59.918,9.124
7.105,0.683,0.841,59.919,9.118
7.106,0.689,0.840,59.920,9.112
7.107,0.694,0.839,59.921,9.107
7.108,0.700,0.838,59.922,9.101
7.109,0.706,0.838,59.923,9.095
7.110,0.711,0.837,59.924,9.090
7.111,0.717,0.836,59.924,9.084
7.112,0.723,0.836,59.925,9.078
7.113,0.728,0.835,59.926,9.073
7.114,0.734,0.834,59.927,9.067
7.115,0.740,0.833,59.928,9.061
7.116,0.745,0.833,59.929,9.056
7.117,0.751,0.832,59.929,9.050
7.118,0.757,0.831,59.930,9.045
7.119,0.762,0.830,59.931,9.039
7.120,0.768,0.830,59.932,9.033
7.121,0.773,0.829,59.933,9.028
7.122,0.779,0.828,59.934,9.022
7.123,0.784,0.827,59.934,9.017
7.124,0.790,0.826,59.935,9.011
7.125,0.796,0.826,59.936,9.006
7.126,0.801,0.825,59.937,9.000
7.127,0.807,0.824,59.938,8.995
7.128,0.812,0.823,59.938,8.989
7.129,0.818,0.822,59.939,8.984
7.130,0.823,0.822,59.940,8.978
7.131,0.829,0.821,59.941,8.973
7.132,0.834,0.820,59.942,8.967
7.133,0.840,0.819,59.943,8.962
7.134,0.845,0.818,59.943,8.956
7.135,0.850,0.817,59.944,8.951
7.136,0.856,0.817,59.945,8.945
7.137,0.861,0.816,59.946,8.940
7.138,0.867,0.815,59.947,8.934
7.139,0.872,0.814,59.947,8.929
7.140,0.878,0.813,59.948,8.924
7.141,0.883,0.812,59.949,8.918
7.142,0.888,0.811,59.950,8.913
7.143,0.894,0.810,59.951,8.907
7.144,0.899,0.810,59.952,8.902
7.145,0.905,0.809,59.952,8.897
7.146,0.910,0.808,59.953,8.891
7.147,0.915,0.807,59.954,8.886
7.148,0.921,0.806,59.955,8.881
7.149,0.926,0.805,59.956,8.875
7.150,0.931,0.804,59.956,8.870
7.151,0.937,0.803,59.957,8.865
7.152,0.942,0.802,59.958,8.860
7.153,0.947,0.801,59.959,8.854
7.154,0.952,0.800,59.960,8.849
7.155,0.958,0.799,59.960,8.844
7.156,0.963,0.798,59.961,8.839
7.157,0.968,0.797,59.962,8.833
7.158,0.973,0.796,59.963,8.828
7.159,0.979,0.795,59.964,8.823
7.160,0.984,0.794,59.964,8.818
7.161,0.989,0.793,59.965,8.812
7.162,0.994,0.792,59.966,8.807
7.163,0.999,0.791,59.967,8.802
7.164,1.005,0.790,59.968,8.797
7.165,1.010,0.789,59.968,8.792
7.166,1.015,0.788,59.969,8.787
7.167,1.020,0.787,59.970,8.781
7.168,1.025,0.786,59.971,8.776
7.169,1.030,0.785,59.971,8.771
7.170,1.035,0.784,59.972,8.766
7.171,1.041,0.783,59.973,8.761
7.172,1.046,0.782,59.974,8.756
7.173,1.051,0.781,59.975,8.751
7.174,1.056,0.780,59.975,8.746
7.175,1.061,0.779,59.976,8.741
7.176,1.066,0.778,59.977,8.736
7.177,1.071,0.777,59.978,8.731
7.178,1.076,0.776,59.978,8.726
7.179,1.081,0.775,59.979,8.721
7.180,1.086,0.774,59.980,8.716
7.181,1.091,0.773,59.981,8.711
7.182,1.096,0.771,59.982,8.706
7.183,1.101,0.770,59.982,8.701
7.184,1.106,0.769,59.983,8.696
7.185,1.111,0.768,59.984,8.691
7.186,1.116,0.767,59.985,8.686
7.187,1.121,0.766,59.985,8.681
7.188,1.126,0.765,59.986,8.676
7.189,1.131,0.764,59.987,8.671
7.190,1.136,0.763,59.988,8.666
7.191,1.140,0.761,59.988,8.661
7.192,1.145,0.760,59.989,8.657
7.193,1.150,0.759,59.990,8.652
7.194,1.155,0.758,59.991,8.647
7.195,1.160,0.757,59.991,8.642
7.196,1.165,0.756,59.992,8.637
7.197,1.169,0.754,59.993,8.632
7.198,1.174,0.753,59.994,8.628
7.199,1.179,0.752,59.995,8.623
7.200,1.184,0.751,59.995,8.618
7.201,1.189,0.750,59.996,8.613
7.202,1.193,0.749,59.997,8.608
7.203,1.198,0.747,59.998,8.604
7.204,1.203,0.746,59.998,8.599
7.205,1.208,0.745,59.999,8.594
7.206,1.212,0.744,60.000,8.590
7.207,1.217,0.742,60.000,8.585
7.208,1.222,0.741,60.001,8.580
7.209,1.226,0.740,60.002,8.576
7.210,1.231,0.739,60.003,8.571
7.211,1.236,0.738,60.003,8.566
7.212,1.240,0.736,60.004,8.562
7.213,1.245,0.735,60.005,8.557
7.214,1.250,0.734,60.006,8.552
7.215,1.254,0.733,60.006,8.548
7.216,1.259,0.731,60.007,8.543
7.217,1.263,0.730,60.008,8.539
7.218,1.268,0.729,60.009,8.534
7.219,1.273,0.728,60.009,8.529
7.220,1.277,0.726,60.010,8.525
7.221,1.282,0.725,60.011,8.520
7.222,1.286,0.724,60.011,8.516
7.223,1.291,0.722,60.012,8.511
7.224,1.295,0.721,60.013,8.507
7.225,1.300,0.720,60.014,8.502
7.226,1.304,0.718,60.014,8.498
7.227,1.309,0.717,60.015,8.494
7.228,1.313,0.716,60.016,8.489
7.229,1.318,0.715,60.017,8.485
7.230,1.322,0.713,60.017,8.480
7.231,1.326,0.712,60.018,8.476
7.232,1.331,0.711,60.019,8.471
7.233,1.335,0.709,60.019,8.467
7.234,1.340,0.708,60.020,8.463
7.235,1.344,0.707,60.021,8.458
7.236,1.348,0.705,60.021,8.454
7.237,1.353,0.704,60.022,8.450
7.238,1.357,0.702,60.023,8.445
7.239,1.361,0.701,60.024,8.441
7.240,1.366,0.700,60.024,8.437
7.241,1.370,0.698,60.025,8.433
7.242,1.374,0.697,60.026,8.428
7.243,1.378,0.696,60.026,8.424
7.244,1.383,0.694,60.027,8.420
7.245,1.387,0.693,60.028,8.416
7.246,1.391,0.691,60.028,8.411
7.247,1.395,0.690,60.029,8.407
7.248,1.399,0.689,60.030,8.403
7.249,1.404,0.687,60.031,8.399
7.250,1.408,0.686,60.031,8.395
7.251,1.412,0.684,60.032,8.391
7.252,1.416,0.683,60.033,8.386
7.253,1.420,0.682,60.033,8.382
7.254,1.424,0.680,60.034,8.378
7.255,1.428,0.679,60.035,8.374
7.256,1.433,0.677,60.035,8.370
7.257,1.437,0.676,60.036,8.366
7.258,1.441,0.674,60.037,8.362
7.259,1.445,0.673,60.037,8.358
7.260,1.449,0.672,60.038,8.354
7.261,1.453,0.670,60.039,8.350
7.262,1.457,0.669,60.039,8.346
7.263,1.461,0.667,60.040,8.342
7.264,1.465,0.666,60.041,8.338
7.265,1.469,0.664,60.041,8.334
7.266,1.473,0.663,60.042,8.330
7.267,1.477,0.661,60.043,8.326
7.268,1.481,0.660,60.043,8.322
7.269,1.484,0.658,60.044,8.318
7.270,1.488,0.657,60.045,8.314
7.271,1.492,0.655,60.045,8.311
7.272,1.496,0.654,60.046,8.307
7.273,1.500,0.652,60.047,8.303
7.274,1.504,0.651,60.047,8.299
7.275,1.508,0.649,60.048,8.295
7.276,1.511,0.648,60.049,8.291
7.277,1.515,0.646,60.049,8.288
7.278,1.519,0.645,60.050,8.284
7.279,1.523,0.643,60.050,8.280
7.280,1.527,0.642,60.051,8.276
7.281,1.530,0.640,60.052,8.273
7.282,1.534,0.639,60.052,8.269
7.283,1.538,0.637,60.053,8.265
7.284,1.542,0.636,60.054,8.261
7.285,1.545,0.634,60.054,8.258
7.286,1.549,0.633,60.055,8.254
7.287,1.553,0.631,60.056,8.250
7.288,1.556,0.629,60.056,8.247
7.289,1.560,0.628,60.057,8.243
7.290,1.563,0.626,60.057,8.240
7.291,1.567,0.625,60.058,8.236
7.292,1.571,0.623,60.059,8.232
7.293,1.574,0.622,60.059,8.229
7.294,1.578,0.620,60.060,8.225
7.295,1.581,0.618,60.061,8.222
7.296,1.585,0.617,60.061,8.218
7.297,1.588,0.615,60.062,8.215
7.298,1.592,0.614,60.062,8.211
7.299,1.595,0.612,60.063,8.208
7.300,1.599,0.610,60.064,8.204
7.301,1.602,0.609,60.064,8.201
7.302,1.606,0.607,60.065,8.197
7.303,1.609,0.606,60.065,8.194
7.304,1.613,0.604,60.066,8.191
7.305,1.616,0.602,60.067,8.187
7.306,1.619,0.601,60.067,8.184
7.307,1.623,0.599,60.068,8.180
7.308,1.626,0.598,60.068,8.177
7.309,1.630,0.596,60.069,8.174
7.310,1.633,0.594,60.070,8.170
7.311,1.636,0.593,60.070,8.167
7.312,1.640,0.591,60.071,8.164
7.313,1.643,0.589,60.071,8.161
7.314,1.646,0.588,60.072,8.157
7.315,1.649,0.586,60.073,8.154
7.316,1.653,0.584,60.073,8.151
7.317,1.656,0.583,60.074,8.148
7.318,1.659,0.581,60.074,8.144
7.319,1.662,0.579,60.075,8.141
7.320,1.665,0.578,60.075,8.138
7.321,1.669,0.576,60.076,8.135
7.322,1.672,0.574,60.077,8.132
7.323,1.675,0.573,60.077,8.129
7.324,1.678,0.571,60.078,8.126
7.325,1.681,0.569,60.078,8.122
7.326,1.684,0.568,60.079,8.119
7.327,1.687,0.566,60.079,8.116
7.328,1.690,0.564,60.080,8.113
7.329,1.693,0.563,60.081,8.110
7.330,1.696,0.561,60.081,8.107
7.331,1.699,0.559,60.082,8.104
7.332,1.702,0.558,60.082,8.101
7.333,1.705,0.556,60.083,8.098
7.334,1.708,0.554,60.083,8.095
7.335,1.711,0.552,60.084,8.092
7.336,1.714,0.551,60.084,8.089
7.337,1.717,0.549,60.085,8.086
7.338,1.720,0.547,60.086,8.084
7.339,1.723,0.546,60.086,8.081
7.340,1.726,0.544,60.087,8.078
7.341,1.729,0.542,60.087,8.075
7.342,1.732,0.540,60.088,8.072
7.343,1.735,0.539,60.088,8.069
7.344,1.737,0.537,60.089,8.067
7.345,1.740,0.535,60.089,8.064
7.346,1.743,0.533,60.090,8.061
7.347,1.746,0.532,60.090,8.058
7.348,1.748,0.530,60.091,8.055
7.349,1.751,0.528,60.091,8.053
7.350,1.754,0.526,60.092,8.050
7.351,1.757,0.525,60.093,8.047
7.352,1.759,0.523,60.093,8.045
7.353,1.762,0.521,60.094,8.042
7.354,1.765,0.519,60.094,8.039
7.355,1.767,0.518,60.095,8.037
7.356,1.770,0.516,60.095,8.034
7.357,1.773,0.514,60.096,8.031
7.358,1.775,0.512,60.096,8.029
7.359,1.778,0.511,60.097,8.026
7.360,1.780,0.509,60.097,8.024
7.361,1.783,0.507,60.098,8.021
7.362,1.785,0.505,60.098,8.019
7.363,1.788,0.503,60.099,8.016
7.364,1.791,0.502,60.099,8.014
7.365,1.793,0.500,60.100,8.011
7.366,1.796,0.498,60.100,8.009
7.367,1.798,0.496,60.101,8.006
7.368,1.800,0.494,60.101,8.004
7.369,1.803,0.493,60.102,8.001
7.370,1.805,0.491,60.102,7.999
7.371,1.808,0.489,60.103,7.997
7.372,1.810,0.487,60.103,7.994
7.373,1.812,0.485,60.104,7.992
7.374,1.815,0.484,60.104,7.989
7.375,1.817,0.482,60.105,7.987
7.376,1.819,0.480,60.105,7.985
7.377,1.822,0.478,60.106,7.983
7.378,1.824,0.476,60.106,7.980
7.379,1.826,0.474,60.107,7.978
7.380,1.829,0.473,60.107,7.976
7.381,1.831,0.471,60.107,7.974
7.382,1.833,0.469,60.108,7.971
7.383,1.835,0.467,60.108,7.969
7.384,1.838,0.465,60.109,7.967
7.385,1.840,0.463,60.109,7.965
7.386,1.842,0.462,60.110,7.963
7.387,1.844,0.460,60.110,7.960
7.388,1.846,0.458,60.111,7.958
7.389,1.848,0.456,60.111,7.956
7.390,1.850,0.454,60.112,7.954
7.391,1.852,0.452,60.112,7.952
7.392,1.855,0.450,60.113,7.950
7.393,1.857,0.449,60.113,7.948
7.394,1.859,0.447,60.113,7.946
7.395,1.861,0.445,60.114,7.944
7.396,1.863,0.443,60.114,7.942
7.397,1.865,0.441,60.115,7.940
7.398,1.867,0.439,60.115,7.938
7.399,1.869,0.437,60.116,7.936
7.400,1.871,0.436,60.116,7.934
7.401,1.872,0.434,60.116,7.932
7.402,1.874,0.432,60.117,7.930
7.403,1.876,0.430,60.117,7.929
7.404,1.878,0.428,60.118,7.927
7.405,1.880,0.426,60.118,7.925
7.406,1.882,0.424,60.119,7.923
7.407,1.884,0.422,60.119,7.921
7.408,1.886,0.421,60.119,7.919
7.409,1.887,0.419,60.120,7.918
7.410,1.889,0.417,60.120,7.916
7.411,1.891,0.415,60.121,7.914
7.412,1.893,0.413,60.121,7.912
7.413,1.894,0.411,60.122,7.911
7.414,1.896,0.409,60.122,7.909
7.415,1.898,0.407,60.122,7.907
7.416,1.899,0.405,60.123,7.906
7.417,1.901,0.403,60.123,7.904
7.418,1.903,0.402,60.124,7.902
7.419,1.904,0.400,60.124,7.901
7.420,1.906,0.398,60.124,7.899
7.421,1.908,0.396,60.125,7.897
7.422,1.909,0.394,60.125,7.896
7.423,1.911,0.392,60.126,7.894
7.424,1.912,0.390,60.126,7.893
7.425,1.914,0.388,60.126,7.891
7.426,1.915,0.386,60.127,7.890
7.427,1.917,0.384,60.127,7.888
7.428,1.918,0.382,60.127,7.887
7.429,1.920,0.381,60.128,7.885
7.430,1.921,0.379,60.128,7.884
7.431,1.923,0.377,60.129,7.882
7.432,1.924,0.375,60.129,7.881
7.433,1.926,0.373,60.129,7.880
7.434,1.927,0.371,60.130,7.878
7.435,1.928,0.369,60.130,7.877
7.436,1.930,0.367,60.130,7.876
7.437,1.931,0.365,60.131,7.874
7.438,1.932,0.363,60.131,7.873
7.439,1.934,0.361,60.132,7.872
7.440,1.935,0.359,60.132,7.870
7.441,1.936,0.357,60.132,7.869
7.442,1.938,0.355,60.133,7.868
7.443,1.939,0.354,60.133,7.867
7.444,1.940,0.352,60.133,7.865
7.445,1.941,0.350,60.134,7.864
7.446,1.943,0.348,60.134,7.863
7.447,1.944,0.346,60.134,7.862
7.448,1.945,0.344,60.135,7.861
7.449,1.946,0.342,60.135,7.859
7.450,1.947,0.340,60.135,7.858
7.451,1.948,0.338,60.136,7.857
7.452,1.949,0.336,60.136,7.856
7.453,1.950,0.334,60.136,7.855
7.454,1.952,0.332,60.137,7.854
7.455,1.953,0.330,60.137,7.853
7.456,1.954,0.328,60.137,7.852
7.457,1.955,0.326,60.138,7.851
7.458,1.956,0.324,60.138,7.850
7.459,1.957,0.322,60.138,7.849
7.460,1.958,0.320,60.139,7.848
7.461,1.959,0.318,60.139,7.847
7.462,1.960,0.316,60.139,7.846
7.463,1.960,0.315,60.140,7.845
7.464,1.961,0.313,60.140,7.844
7.465,1.962,0.311,60.140,7.844
7.466,1.963,0.309,60.141,7.843
7.467,1.964,0.307,60.141,7.842
7.468,1.965,0.305,60.141,7.841
7.469,1.966,0.303,60.141,7.840
7.470,1.966,0.301,60.142,7.839
7.471,1.967,0.299,60.142,7.839
7.472,1.968,0.297,60.142,7.838
7.473,1.969,0.295,60.143,7.837
7.474,1.970,0.293,60.143,7.836
7.475,1.970,0.291,60.143,7.836
7.476,1.971,0.289,60.144,7.835
7.477,1.972,0.287,60.144,7.834
7.478,1.972,0.285,60.144,7.834
7.479,1.973,0.283,60.144,7.833
7.480,1.974,0.281,60.145,7.832
7.481,1.974,0.279,60.145,7.832
7.482,1.975,0.277,60.145,7.831
7.483,1.975,0.275,60.146,7.831
7.484,1.976,0.273,60.146,7.830
7.485,1.977,0.271,60.146,7.829
7.486,1.977,0.269,60.146,7.829
7.487,1.978,0.267,60.147,7.828
7.488,1.978,0.265,60.147,7.828
7.489,1.979,0.263,60.147,7.827
7.490,1.979,0.261,60.147,7.827
7.491,1.980,0.259,60.148,7.827
7.492,1.980,0.257,60.148,7.826
7.493,1.981,0.255,60.148,7.826
7.494,1.981,0.253,60.148,7.825
7.495,1.981,0.251,60.149,7.825
7.496,1.982,0.249,60.149,7.824
7.497,1.982,0.247,60.149,7.824
7.498,1.983,0.245,60.149,7.824
7.499,1.983,0.243,60.150,7.823
7.500,1.983,0.241,60.150,7.823
7.501,1.983,0.239,60.150,7.823
7.502,1.984,0.238,60.150,7.823
7.503,1.984,0.236,60.151,7.822
7.504,1.984,0.234,60.151,7.822
7.505,1.985,0.232,60.151,7.822
7.506,1.985,0.230,60.151,7.822
7.507,1.985,0.228,60.152,7.821
7.508,1.985,0.226,60.152,7.821
7.509,1.985,0.224,60.152,7.821
7.510,1.986,0.222,60.152,7.821
7.511,1.986,0.220,60.152,7.821
7.512,1.986,0.218,60.153,7.821
7.513,1.986,0.216,60.153,7.821
7.514,1.986,0.214,60.153,7.821
7.515,1.986,0.212,60.153,7.821
7.516,1.986,0.210,60.153,7.820
7.517,1.986,0.208,60.154,7.820
7.518,1.986,0.206,60.154,7.820
7.519,1.986,0.204,60.154,7.820
7.520,1.986,0.202,60.154,7.820
7.521,1.986,0.200,60.155,7.820
7.522,1.986,0.198,60.155,7.821
7.523,1.986,0.196,60.155,7.821
7.524,1.986,0.194,60.155,7.821
7.525,1.986,0.192,60.155,7.821
7.526,1.986,0.190,60.155,7.821
7.527,1.986,0.188,60.156,7.821
7.528,1.986,0.186,60.156,7.821
7.529,1.986,0.184,60.156,7.821
7.530,1.985,0.182,60.156,7.821
7.531,1.985,0.180,60.156,7.822
7.532,1.985,0.178,60.157,7.822
7.533,1.985,0.176,60.157,7.822
7.534,1.985,0.174,60.157,7.822
7.535,1.984,0.172,60.157,7.823
7.536,1.984,0.170,60.157,7.823
7.537,1.984,0.168,60.157,7.823
7.538,1.984,0.166,60.158,7.823
7.539,1.983,0.164,60.158,7.824
7.540,1.983,0.162,60.158,7.824
7.541,1.983,0.160,60.158,7.824
7.542,1.982,0.158,60.158,7.825
7.543,1.982,0.156,60.158,7.825
7.544,1.981,0.154,60.159,7.826
7.545,1.981,0.152,60.159,7.826
7.546,1.981,0.150,60.159,7.826
7.547,1.980,0.148,60.159,7.827
7.548,1.980,0.146,60.159,7.827
7.549,1.979,0.144,60.159,7.828
7.550,1.979,0.142,60.159,7.828
7.551,1.978,0.140,60.160,7.829
7.552,1.978,0.138,60.160,7.829
7.553,1.977,0.136,60.160,7.830
7.554,1.977,0.134,60.160,7.830
7.555,1.976,0.132,60.160,7.831
7.556,1.976,0.130,60.160,7.832
7.557,1.975,0.128,60.160,7.832
7.558,1.974,0.126,60.161,7.833
7.559,1.974,0.124,60.161,7.833
7.560,1.973,0.123,60.161,7.834
7.561,1.973,0.121,60.161,7.835
7.562,1.972,0.119,60.161,7.835
7.563,1.971,0.117,60.161,7.836
7.564,1.970,0.115,60.161,7.837
7.565,1.970,0.113,60.161,7.838
7.566,1.969,0.111,60.161,7.838
7.567,1.968,0.109,60.162,7.839
7.568,1.968,0.107,60.162,7.840
7.569,1.967,0.105,60.162,7.841
7.570,1.966,0.103,60.162,7.841
7.571,1.965,0.101,60.162,7.842
7.572,1.964,0.099,60.162,7.843
7.573,1.964,0.097,60.162,7.844
7.574,1.963,0.095,60.162,7.845
7.575,1.962,0.093,60.162,7.846
7.576,1.961,0.091,60.162,7.847
7.577,1.960,0.089,60.163,7.848
7.578,1.959,0.087,60.163,7.848
7.579,1.958,0.085,60.163,7.849
7.580,1.957,0.083,60.163,7.850
7.581,1.956,0.081,60.163,7.851
7.582,1.955,0.079,60.163,7.852
7.583,1.954,0.077,60.163,7.853
7.584,1.953,0.075,60.163,7.854
7.585,1.952,0.073,60.163,7.855
7.586,1.951,0.071,60.163,7.856
7.587,1.950,0.070,60.163,7.858
7.588,1.949,0.068,60.163,7.859
7.589,1.948,0.066,60.163,7.860
7.590,1.947,0.064,60.164,7.861
7.591,1.946,0.062,60.164,7.862
7.592,1.945,0.060,60.164,7.863
7.593,1.944,0.058,60.164,7.864
7.594,1.942,0.056,60.164,7.865
7.595,1.941,0.054,60.164,7.867
7.596,1.940,0.052,60.164,7.868
7.597,1.939,0.050,60.164,7.869
7.598,1.938,0.048,60.164,7.870
7.599,1.936,0.046,60.164,7.872
7.600,1.935,0.044,60.164,7.873
7.601,1.934,0.042,60.164,7.874
7.602,1.933,0.040,60.164,7.875
7.603,1.931,0.038,60.164,7.877
7.604,1.930,0.037,60.164,7.878
7.605,1.929,0.035,60.164,7.879
7.606,1.927,0.033,60.164,7.881
7.607,1.926,0.031,60.164,7.882
7.608,1.925,0.029,60.164,7.883
7.609,1.923,0.027,60.164,7.885
7.610,1.922,0.025,60.164,7.886
7.611,1.920,0.023,60.164,7.888
7.612,1.919,0.021,60.164,7.889
7.613,1.918,0.019,60.164,7.891
7.614,1.916,0.017,60.164,7.892
7.615,1.915,0.015,60.164,7.894
7.616,1.913,0.013,60.164,7.895
7.617,1.912,0.012,60.165,7.897
7.618,1.910,0.010,60.165,7.898
7.619,1.909,0.008,60.165,7.900
7.620,1.907,0.006,60.165,7.901
7.621,1.905,0.004,60.165,7.903
7.622,1.904,0.002,60.165,7.904
7.623,1.902,0.000,60.165,7.906
7.624,1.901,-0.002,60.165,7.908
7.625,1.899,-0.004,60.165,7.909
7.626,1.897,-0.006,60.165,7.911
7.627,1.896,-0.007,60.165,7.912
7.628,1.894,-0.009,60.165,7.914
7.629,1.892,-0.011,60.164,7.916
7.630,1.891,-0.013,60.164,7.918
7.631,1.889,-0.015,60.164,7.919
7.632,1.887,-0.017,60.164,7.921
7.633,1.886,-0.019,60.164,7.923
7.634,1.884,-0.021,60.164,7.925
7.635,1.882,-0.023,60.164,7.926
7.636,1.880,-0.024,60.164,7.928
7.637,1.879,-0.026,60.164,7.930
7.638,1.877,-0.028,60.164,7.932
7.639,1.875,-0.030,60.164,7.934
7.640,1.873,-0.032,60.164,7.935
7.641,1.871,-0.034,60.164,7.937
7.642,1.869,-0.036,60.164,7.939
7.643,1.868,-0.038,60.164,7.941
7.644,1.866,-0.039,60.164,7.943
7.645,1.864,-0.041,60.164,7.945
7.646,1.862,-0.043,60.164,7.947
7.647,1.860,-0.045,60.164,7.949
7.648,1.858,-0.047,60.164,7.951
7.649,1.856,-0.049,60.164,7.953
7.650,1.854,-0.051,60.164,7.955
