t, dzdt2, dzdt, z, u
5.012,-2.110,-2.016,49.726,11.934
5.013,-2.127,-2.014,49.724,11.951
5.014,-2.144,-2.012,49.722,11.968
5.015,-2.162,-2.010,49.720,11.986
5.016,-2.179,-2.007,49.718,12.003
5.017,-2.196,-2.005,49.716,12.020
5.018,-2.213,-2.003,49.714,12.037
5.019,-2.230,-2.001,49.712,12.054
5.020,-2.248,-1.999,49.710,12.071
5.021,-2.265,-1.996,49.708,12.088
5.022,-2.282,-1.994,49.706,12.105
5.023,-2.299,-1.992,49.704,12.122
5.024,-2.316,-1.989,49.702,12.139
5.025,-2.333,-1.987,49.700,12.156
5.026,-2.350,-1.985,49.698,12.173
5.027,-2.367,-1.982,49.696,12.190
5.028,-2.383,-1.980,49.694,12.207
5.029,-2.400,-1.978,49.692,12.224
5.030,-2.417,-1.975,49.690,12.241
5.031,-2.434,-1.973,49.688,12.257
5.032,-2.451,-1.970,49.686,12.274
5.033,-2.467,-1.968,49.684,12.291
5.034,-2.484,-1.965,49.682,12.307
5.035,-2.501,-1.963,49.680,12.324
5.036,-2.517,-1.960,49.678,12.341
5.037,-2.534,-1.958,49.677,12.357
5.038,-2.551,-1.955,49.675,12.374
5.039,-2.567,-1.953,49.673,12.390
5.040,-2.584,-1.950,49.671,12.407
5.041,-2.600,-1.947,49.669,12.423
5.042,-2.617,-1.945,49.667,12.440
5.043,-2.633,-1.942,49.665,12.456
5.044,-2.649,-1.940,49.663,12.472
5.045,-2.666,-1.937,49.661,12.489
5.046,-2.682,-1.934,49.659,12.505
5.047,-2.698,-1.931,49.657,12.521
5.048,-2.714,-1.929,49.655,12.537
5.049,-2.731,-1.926,49.653,12.554
5.050,-2.747,-1.923,49.651,12.570
5.051,-2.763,-1.921,49.649,12.586
5.052,-2.779,-1.918,49.647,12.602
5.053,-2.795,-1.915,49.646,12.618
5.054,-2.811,-1.912,49.644,12.634
5.055,-2.827,-1.909,49.642,12.650
5.056,-2.843,-1.906,49.640,12.666
5.057,-2.859,-1.904,49.638,12.682
5.058,-2.875,-1.901,49.636,12.698
5.059,-2.891,-1.898,49.634,12.713
5.060,-2.907,-1.895,49.632,12.729
5.061,-2.923,-1.892,49.630,12.745
5.062,-2.938,-1.889,49.628,12.761
5.063,-2.954,-1.886,49.627,12.776
5.064,-2.970,-1.883,49.625,12.792
5.065,-2.985,-1.880,49.623,12.808
5.066,-3.001,-1.877,49.621,12.823
5.067,-3.017,-1.874,49.619,12.839
5.068,-3.032,-1.871,49.617,12.854
5.069,-3.048,-1.868,49.615,12.870
5.070,-3.063,-1.865,49.613,12.885
5.071,-3.079,-1.862,49.612,12.901
5.072,-3.094,-1.859,49.610,12.916
5.073,-3.109,-1.856,49.608,12.931
5.074,-3.125,-1.853,49.606,12.947
5.075,-3.140,-1.849,49.604,12.962
5.076,-3.155,-1.846,49.602,12.977
5.077,-3.171,-1.843,49.600,12.992
5.078,-3.186,-1.840,49.599,13.008
5.079,-3.201,-1.837,49.597,13.023
5.080,-3.216,-1.834,49.595,13.038
5.081,-3.231,-1.830,49.593,13.053
5.082,-3.246,-1.827,49.591,13.068
5.083,-3.261,-1.824,49.589,13.083
5.084,-3.276,-1.820,49.588,13.098
5.085,-3.291,-1.817,49.586,13.113
5.086,-3.306,-1.814,49.584,13.128
5.087,-3.321,-1.811,49.582,13.142
5.088,-3.336,-1.807,49.580,13.157
5.089,-3.350,-1.804,49.579,13.172
5.090,-3.365,-1.801,49.577,13.187
5.091,-3.380,-1.797,49.575,13.201
5.092,-3.395,-1.794,49.573,13.216
5.093,-3.409,-1.790,49.571,13.230
5.094,-3.424,-1.787,49.570,13.245
5.095,-3.438,-1.783,49.568,13.260
5.096,-3.453,-1.780,49.566,13.274
5.097,-3.467,-1.777,49.564,13.288
5.098,-3.482,-1.773,49.563,13.303
5.099,-3.496,-1.770,49.561,13.317
5.100,-3.511,-1.766,49.559,13.332
5.101,-3.525,-1.763,49.557,13.346
5.102,-3.539,-1.759,49.555,13.360
5.103,-3.553,-1.755,49.554,13.374
5.104,-3.568,-1.752,49.552,13.388
5.105,-3.582,-1.748,49.550,13.403
5.106,-3.596,-1.745,49.548,13.417
5.107,-3.610,-1.741,49.547,13.431
5.108,-3.624,-1.737,49.545,13.445
5.109,-3.638,-1.734,49.543,13.459
5.110,-3.652,-1.730,49.542,13.473
5.111,-3.666,-1.727,49.540,13.487
5.112,-3.680,-1.723,49.538,13.500
5.113,-3.694,-1.719,49.536,13.514
5.114,-3.708,-1.715,49.535,13.528
5.115,-3.721,-1.712,49.533,13.542
5.116,-3.735,-1.708,49.531,13.555
5.117,-3.749,-1.704,49.530,13.569
5.118,-3.762,-1.700,49.528,13.583
5.119,-3.776,-1.697,49.526,13.596
5.120,-3.790,-1.693,49.524,13.610
5.121,-3.803,-1.689,49.523,13.623
5.122,-3.817,-1.685,49.521,13.637
5.123,-3.830,-1.681,49.519,13.650
5.124,-3.843,-1.678,49.518,13.663
5.125,-3.857,-1.674,49.516,13.677
5.126,-3.870,-1.670,49.514,13.690
5.127,-3.883,-1.666,49.513,13.703
5.128,-3.897,-1.662,49.511,13.717
5.129,-3.910,-1.658,49.509,13.730
5.130,-3.923,-1.654,49.508,13.743
5.131,-3.936,-1.650,49.506,13.756
5.132,-3.949,-1.646,49.504,13.769
5.133,-3.962,-1.642,49.503,13.782
5.134,-3.975,-1.638,49.501,13.795
5.135,-3.988,-1.634,49.500,13.808
5.136,-4.001,-1.630,49.498,13.821
5.137,-4.014,-1.626,49.496,13.833
5.138,-4.027,-1.622,49.495,13.846
5.139,-4.040,-1.618,49.493,13.859
5.140,-4.052,-1.614,49.491,13.872
5.141,-4.065,-1.610,49.490,13.884
5.142,-4.078,-1.606,49.488,13.897
5.143,-4.090,-1.602,49.487,13.909
5.144,-4.103,-1.598,49.485,13.922
5.145,-4.115,-1.594,49.483,13.934
5.146,-4.128,-1.590,49.482,13.947
5.147,-4.140,-1.586,49.480,13.959
5.148,-4.153,-1.581,49.479,13.972
5.149,-4.165,-1.577,49.477,13.984
5.150,-4.177,-1.573,49.475,13.996
5.151,-4.190,-1.569,49.474,14.008
5.152,-4.202,-1.565,49.472,14.021
5.153,-4.214,-1.561,49.471,14.033
5.154,-4.226,-1.556,49.469,14.045
5.155,-4.238,-1.552,49.468,14.057
5.156,-4.250,-1.548,49.466,14.069
5.157,-4.262,-1.544,49.465,14.081
5.158,-4.274,-1.539,49.463,14.093
5.159,-4.286,-1.535,49.462,14.105
5.160,-4.298,-1.531,49.460,14.116
5.161,-4.310,-1.526,49.458,14.128
5.162,-4.322,-1.522,49.457,14.140
5.163,-4.333,-1.518,49.455,14.152
5.164,-4.345,-1.513,49.454,14.163
5.165,-4.357,-1.509,49.452,14.175
5.166,-4.368,-1.505,49.451,14.186
5.167,-4.380,-1.500,49.449,14.198
5.168,-4.391,-1.496,49.448,14.209
5.169,-4.403,-1.491,49.446,14.221
5.170,-4.414,-1.487,49.445,14.232
5.171,-4.426,-1.483,49.443,14.244
5.172,-4.437,-1.478,49.442,14.255
5.173,-4.448,-1.474,49.440,14.266
5.174,-4.460,-1.469,49.439,14.277
5.175,-4.471,-1.465,49.438,14.289
5.176,-4.482,-1.460,49.436,14.300
5.177,-4.493,-1.456,49.435,14.311
5.178,-4.504,-1.451,49.433,14.322
5.179,-4.515,-1.447,49.432,14.333
5.180,-4.526,-1.442,49.430,14.344
5.181,-4.537,-1.438,49.429,14.354
5.182,-4.548,-1.433,49.427,14.365
5.183,-4.559,-1.429,49.426,14.376
5.184,-4.569,-1.424,49.425,14.387
5.185,-4.580,-1.419,49.423,14.398
5.186,-4.591,-1.415,49.422,14.408
5.187,-4.602,-1.410,49.420,14.419
5.188,-4.612,-1.406,49.419,14.429
5.189,-4.623,-1.401,49.418,14.440
5.190,-4.633,-1.396,49.416,14.450
5.191,-4.644,-1.392,49.415,14.461
5.192,-4.654,-1.387,49.413,14.471
5.193,-4.665,-1.382,49.412,14.482
5.194,-4.675,-1.378,49.411,14.492
5.195,-4.685,-1.373,49.409,14.502
5.196,-4.695,-1.368,49.408,14.512
5.197,-4.706,-1.364,49.406,14.522
5.198,-4.716,-1.359,49.405,14.532
5.199,-4.726,-1.354,49.404,14.543
5.200,-4.736,-1.350,49.402,14.553
5.201,-4.746,-1.345,49.401,14.563
5.202,-4.756,-1.340,49.400,14.572
5.203,-4.766,-1.335,49.398,14.582
5.204,-4.776,-1.330,49.397,14.592
5.205,-4.785,-1.326,49.396,14.602
5.206,-4.795,-1.321,49.394,14.612
5.207,-4.805,-1.316,49.393,14.621
5.208,-4.815,-1.311,49.392,14.631
5.209,-4.824,-1.306,49.390,14.640
5.210,-4.834,-1.302,49.389,14.650
5.211,-4.843,-1.297,49.388,14.660
5.212,-4.853,-1.292,49.387,14.669
5.213,-4.862,-1.287,49.385,14.678
5.214,-4.872,-1.282,49.384,14.688
5.215,-4.881,-1.277,49.383,14.697
5.216,-4.890,-1.272,49.381,14.706
5.217,-4.900,-1.268,49.380,14.715
5.218,-4.909,-1.263,49.379,14.725
5.219,-4.918,-1.258,49.378,14.734
5.220,-4.927,-1.253,49.376,14.743
5.221,-4.936,-1.248,49.375,14.752
5.222,-4.945,-1.243,49.374,14.761
5.223,-4.954,-1.238,49.373,14.770
5.224,-4.963,-1.233,49.371,14.779
5.225,-4.972,-1.228,49.370,14.787
5.226,-4.981,-1.223,49.369,14.796
5.227,-4.989,-1.218,49.368,14.805
5.228,-4.998,-1.213,49.367,14.814
5.229,-5.007,-1.208,49.365,14.822
5.230,-5.015,-1.203,49.364,14.831
5.231,-5.024,-1.198,49.363,14.839
5.232,-5.033,-1.193,49.362,14.848
5.233,-5.041,-1.188,49.361,14.856
5.234,-5.050,-1.183,49.359,14.865
5.235,-5.058,-1.178,49.358,14.873
5.236,-5.066,-1.173,49.357,14.881
5.237,-5.075,-1.168,49.356,14.889
5.238,-5.083,-1.163,49.355,14.898
5.239,-5.091,-1.157,49.354,14.906
5.240,-5.099,-1.152,49.352,14.914
5.241,-5.107,-1.147,49.351,14.922
5.242,-5.115,-1.142,49.350,14.930
5.243,-5.123,-1.137,49.349,14.938
5.244,-5.131,-1.132,49.348,14.946
5.245,-5.139,-1.127,49.347,14.954
5.246,-5.147,-1.122,49.346,14.961
5.247,-5.155,-1.116,49.345,14.969
5.248,-5.162,-1.111,49.343,14.977
5.249,-5.170,-1.106,49.342,14.984
5.250,-5.178,-1.101,49.341,14.992
5.251,-5.185,-1.096,49.340,15.000
5.252,-5.193,-1.091,49.339,15.007
5.253,-5.200,-1.085,49.338,15.015
5.254,-5.208,-1.080,49.337,15.022
5.255,-5.215,-1.075,49.336,15.029
5.256,-5.223,-1.070,49.335,15.037
5.257,-5.230,-1.065,49.334,15.044
5.258,-5.237,-1.059,49.333,15.051
5.259,-5.244,-1.054,49.332,15.058
5.260,-5.252,-1.049,49.330,15.065
5.261,-5.259,-1.044,49.329,15.072
5.262,-5.266,-1.038,49.328,15.079
5.263,-5.273,-1.033,49.327,15.086
5.264,-5.280,-1.028,49.326,15.093
5.265,-5.287,-1.022,49.325,15.100
5.266,-5.294,-1.017,49.324,15.107
5.267,-5.300,-1.012,49.323,15.114
5.268,-5.307,-1.007,49.322,15.120
5.269,-5.314,-1.001,49.321,15.127
5.270,-5.321,-0.996,49.320,15.134
5.271,-5.327,-0.991,49.319,15.140
5.272,-5.334,-0.985,49.318,15.147
5.273,-5.340,-0.980,49.317,15.153
5.274,-5.347,-0.975,49.316,15.160
5.275,-5.353,-0.969,49.315,15.166
5.276,-5.359,-0.964,49.314,15.172
5.277,-5.366,-0.958,49.313,15.179
5.278,-5.372,-0.953,49.312,15.185
5.279,-5.378,-0.948,49.312,15.191
5.280,-5.384,-0.942,49.311,15.197
5.281,-5.391,-0.937,49.310,15.203
5.282,-5.397,-0.932,49.309,15.209
5.283,-5.403,-0.926,49.308,15.215
5.284,-5.409,-0.921,49.307,15.221
5.285,-5.414,-0.915,49.306,15.227
5.286,-5.420,-0.910,49.305,15.233
5.287,-5.426,-0.904,49.304,15.239
5.288,-5.432,-0.899,49.303,15.244
5.289,-5.438,-0.894,49.302,15.250
5.290,-5.443,-0.888,49.301,15.256
5.291,-5.449,-0.883,49.301,15.261
5.292,-5.454,-0.877,49.300,15.267
5.293,-5.460,-0.872,49.299,15.272
5.294,-5.465,-0.866,49.298,15.278
5.295,-5.471,-0.861,49.297,15.283
5.296,-5.476,-0.855,49.296,15.288
5.297,-5.482,-0.850,49.295,15.293
5.298,-5.487,-0.844,49.295,15.299
5.299,-5.492,-0.839,49.294,15.304
5.300,-5.497,-0.833,49.293,15.309
5.301,-5.502,-0.828,49.292,15.314
5.302,-5.507,-0.822,49.291,15.319
5.303,-5.512,-0.817,49.290,15.324
5.304,-5.517,-0.811,49.290,15.329
5.305,-5.522,-0.806,49.289,15.334
5.306,-5.527,-0.800,49.288,15.339
5.307,-5.532,-0.795,49.287,15.343
5.308,-5.537,-0.789,49.286,15.348
5.309,-5.541,-0.784,49.286,15.353
5.310,-5.546,-0.778,49.285,15.357
5.311,-5.551,-0.773,49.284,15.362
5.312,-5.555,-0.767,49.283,15.366
5.313,-5.560,-0.762,49.283,15.371
5.314,-5.564,-0.756,49.282,15.375
5.315,-5.569,-0.750,49.281,15.380
5.316,-5.573,-0.745,49.280,15.384
5.317,-5.577,-0.739,49.280,15.388
5.318,-5.581,-0.734,49.279,15.392
5.319,-5.586,-0.728,49.278,15.396
5.320,-5.590,-0.722,49.277,15.401
5.321,-5.594,-0.717,49.277,15.405
5.322,-5.598,-0.711,49.276,15.409
5.323,-5.602,-0.706,49.275,15.413
5.324,-5.606,-0.700,49.275,15.416
5.325,-5.610,-0.694,49.274,15.420
5.326,-5.614,-0.689,49.273,15.424
5.327,-5.617,-0.683,49.272,15.428
5.328,-5.621,-0.678,49.272,15.432
5.329,-5.625,-0.672,49.271,15.435
5.330,-5.629,-0.666,49.270,15.439
5.331,-5.632,-0.661,49.270,15.442
5.332,-5.636,-0.655,49.269,15.446
5.333,-5.639,-0.649,49.269,15.449
5.334,-5.643,-0.644,49.268,15.453
5.335,-5.646,-0.638,49.267,15.456
5.336,-5.649,-0.633,49.267,15.459
5.337,-5.653,-0.627,49.266,15.462
5.338,-5.656,-0.621,49.265,15.466
5.339,-5.659,-0.616,49.265,15.469
5.340,-5.662,-0.610,49.264,15.472
5.341,-5.665,-0.604,49.264,15.475
5.342,-5.668,-0.599,49.263,15.478
5.343,-5.671,-0.593,49.262,15.481
5.344,-5.674,-0.587,49.262,15.484
5.345,-5.677,-0.582,49.261,15.487
5.346,-5.680,-0.576,49.261,15.489
5.347,-5.683,-0.570,49.260,15.492
5.348,-5.685,-0.564,49.259,15.495
5.349,-5.688,-0.559,49.259,15.497
5.350,-5.691,-0.553,49.258,15.500
5.351,-5.693,-0.547,49.258,15.503
5.352,-5.696,-0.542,49.257,15.505
5.353,-5.698,-0.536,49.257,15.507
5.354,-5.701,-0.530,49.256,15.510
5.355,-5.703,-0.525,49.256,15.512
5.356,-5.705,-0.519,49.255,15.514
5.357,-5.708,-0.513,49.255,15.517
5.358,-5.710,-0.507,49.254,15.519
5.359,-5.712,-0.502,49.254,15.521
5.360,-5.714,-0.496,49.253,15.523
5.361,-5.716,-0.490,49.253,15.525
5.362,-5.718,-0.485,49.252,15.527
5.363,-5.720,-0.479,49.252,15.529
5.364,-5.722,-0.473,49.251,15.531
5.365,-5.724,-0.467,49.251,15.533
5.366,-5.726,-0.462,49.250,15.534
5.367,-5.728,-0.456,49.250,15.536
5.368,-5.729,-0.450,49.249,15.538
5.369,-5.731,-0.445,49.249,15.539
5.370,-5.733,-0.439,49.248,15.541
5.371,-5.734,-0.433,49.248,15.543
5.372,-5.736,-0.427,49.248,15.544
5.373,-5.737,-0.422,49.247,15.545
5.374,-5.739,-0.416,49.247,15.547
5.375,-5.740,-0.410,49.246,15.548
5.376,-5.741,-0.404,49.246,15.549
5.377,-5.743,-0.399,49.246,15.551
5.378,-5.744,-0.393,49.245,15.552
5.379,-5.745,-0.387,49.245,15.553
5.380,-5.746,-0.381,49.244,15.554
5.381,-5.747,-0.376,49.244,15.555
5.382,-5.748,-0.370,49.244,15.556
5.383,-5.749,-0.364,49.243,15.557
5.384,-5.750,-0.358,49.243,15.558
5.385,-5.751,-0.353,49.243,15.559
5.386,-5.752,-0.347,49.242,15.559
5.387,-5.753,-0.341,49.242,15.560
5.388,-5.753,-0.335,49.242,15.561
5.389,-5.754,-0.330,49.241,15.561
5.390,-5.755,-0.324,49.241,15.562
5.391,-5.755,-0.318,49.241,15.562
5.392,-5.756,-0.312,49.240,15.563
5.393,-5.756,-0.307,49.240,15.563
5.394,-5.757,-0.301,49.240,15.564
5.395,-5.757,-0.295,49.239,15.564
5.396,-5.757,-0.289,49.239,15.564
5.397,-5.758,-0.284,49.239,15.564
5.398,-5.758,-0.278,49.239,15.565
5.399,-5.758,-0.272,49.238,15.565
5.400,-5.758,-0.266,49.238,15.565
5.401,-5.758,-0.261,49.238,15.565
5.402,-5.758,-0.255,49.237,15.565
5.403,-5.758,-0.249,49.237,15.565
5.404,-5.758,-0.243,49.237,15.565
5.405,-5.758,-0.238,49.237,15.564
5.406,-5.758,-0.232,49.236,15.564
5.407,-5.757,-0.226,49.236,15.564
5.408,-5.757,-0.220,49.236,15.564
5.409,-5.757,-0.214,49.236,15.563
5.410,-5.756,-0.209,49.236,15.563
5.411,-5.756,-0.203,49.235,15.562
5.412,-5.756,-0.197,49.235,15.562
5.413,-5.755,-0.191,49.235,15.561
5.414,-5.754,-0.186,49.235,15.560
5.415,-5.754,-0.180,49.235,15.560
5.416,-5.753,-0.174,49.234,15.559
5.417,-5.752,-0.168,49.234,15.558
5.418,-5.752,-0.163,49.234,15.558
5.419,-5.751,-0.157,49.234,15.557
5.420,-5.750,-0.151,49.234,15.556
5.421,-5.749,-0.145,49.234,15.555
5.422,-5.748,-0.140,49.234,15.554
5.423,-5.747,-0.134,49.233,15.553
5.424,-5.746,-0.128,49.233,15.552
5.425,-5.745,-0.122,49.233,15.550
5.426,-5.744,-0.117,49.233,15.549
5.427,-5.743,-0.111,49.233,15.548
5.428,-5.741,-0.105,49.233,15.547
5.429,-5.740,-0.099,49.233,15.545
5.430,-5.739,-0.094,49.233,15.544
5.431,-5.737,-0.088,49.233,15.542
5.432,-5.736,-0.082,49.232,15.541
5.433,-5.734,-0.077,49.232,15.539
5.434,-5.733,-0.071,49.232,15.538
5.435,-5.731,-0.065,49.232,15.536
5.436,-5.729,-0.059,49.232,15.534
5.437,-5.728,-0.054,49.232,15.533
5.438,-5.726,-0.048,49.232,15.531
5.439,-5.724,-0.042,49.232,15.529
5.440,-5.722,-0.036,49.232,15.527
5.441,-5.720,-0.031,49.232,15.525
5.442,-5.718,-0.025,49.232,15.518
5.443,-5.711,-0.019,49.232,15.508
5.444,-5.702,-0.014,49.232,15.499
5.445,-5.692,-0.008,49.232,15.490
5.446,-5.683,-0.002,49.232,15.480
5.447,-5.674,0.003,49.232,15.471
5.448,-5.664,0.009,49.232,15.461
5.449,-5.655,0.015,49.232,15.452
5.450,-5.645,0.020,49.232,15.442
5.451,-5.635,0.026,49.232,15.433
5.452,-5.626,0.032,49.232,15.423
5.453,-5.616,0.037,49.232,15.413
5.454,-5.607,0.043,49.232,15.404
5.455,-5.597,0.048,49.232,15.394
5.456,-5.587,0.054,49.232,15.384
5.457,-5.578,0.060,49.232,15.375
5.458,-5.568,0.065,49.232,15.365
5.459,-5.558,0.071,49.232,15.355
5.460,-5.548,0.076,49.233,15.345
5.461,-5.539,0.082,49.233,15.335
5.462,-5.529,0.087,49.233,15.326
5.463,-5.519,0.093,49.233,15.316
5.464,-5.509,0.098,49.233,15.306
5.465,-5.499,0.104,49.233,15.296
5.466,-5.489,0.109,49.233,15.286
5.467,-5.479,0.115,49.233,15.276
5.468,-5.469,0.120,49.233,15.266
5.469,-5.459,0.126,49.233,15.256
5.470,-5.449,0.131,49.234,15.246
5.471,-5.439,0.137,49.234,15.236
5.472,-5.429,0.142,49.234,15.226
5.473,-5.419,0.148,49.234,15.216
5.474,-5.409,0.153,49.234,15.206
5.475,-5.399,0.158,49.234,15.196
5.476,-5.389,0.164,49.234,15.185
5.477,-5.379,0.169,49.235,15.175
5.478,-5.369,0.174,49.235,15.165
5.479,-5.358,0.180,49.235,15.155
5.480,-5.348,0.185,49.235,15.145
5.481,-5.338,0.191,49.235,15.134
5.482,-5.328,0.196,49.236,15.124
5.483,-5.317,0.201,49.236,15.114
5.484,-5.307,0.206,49.236,15.103
5.485,-5.297,0.212,49.236,15.093
5.486,-5.286,0.217,49.236,15.083
5.487,-5.276,0.222,49.237,15.072
5.488,-5.266,0.228,49.237,15.062
5.489,-5.255,0.233,49.237,15.052
5.490,-5.245,0.238,49.237,15.041
5.491,-5.234,0.243,49.238,15.031
5.492,-5.224,0.249,49.238,15.020
5.493,-5.214,0.254,49.238,15.010
5.494,-5.203,0.259,49.238,14.999
5.495,-5.193,0.264,49.239,14.989
5.496,-5.182,0.269,49.239,14.978
5.497,-5.171,0.275,49.239,14.967
5.498,-5.161,0.280,49.239,14.957
5.499,-5.150,0.285,49.240,14.946
5.500,-5.140,0.290,49.240,14.936
5.501,-5.129,0.295,49.240,14.925
5.502,-5.118,0.300,49.241,14.914
5.503,-5.108,0.305,49.241,14.904
5.504,-5.097,0.310,49.241,14.893
5.505,-5.086,0.316,49.242,14.882
5.506,-5.075,0.321,49.242,14.871
5.507,-5.065,0.326,49.242,14.861
5.508,-5.054,0.331,49.242,14.850
5.509,-5.043,0.336,49.243,14.839
5.510,-5.032,0.341,49.243,14.828
5.511,-5.022,0.346,49.244,14.817
5.512,-5.011,0.351,49.244,14.807
5.513,-5.000,0.356,49.244,14.796
5.514,-4.989,0.361,49.245,14.785
5.515,-4.978,0.366,49.245,14.774
5.516,-4.967,0.371,49.245,14.763
5.517,-4.956,0.376,49.246,14.752
5.518,-4.945,0.381,49.246,14.741
5.519,-4.934,0.386,49.246,14.730
5.520,-4.923,0.391,49.247,14.719
5.521,-4.912,0.395,49.247,14.708
5.522,-4.901,0.400,49.248,14.697
5.523,-4.890,0.405,49.248,14.686
5.524,-4.879,0.410,49.248,14.675
5.525,-4.868,0.415,49.249,14.664
5.526,-4.857,0.420,49.249,14.653
5.527,-4.846,0.425,49.250,14.642
5.528,-4.835,0.430,49.250,14.630
5.529,-4.824,0.434,49.251,14.619
5.530,-4.813,0.439,49.251,14.608
5.531,-4.802,0.444,49.251,14.597
5.532,-4.790,0.449,49.252,14.586
5.533,-4.779,0.454,49.252,14.575
5.534,-4.768,0.458,49.253,14.563
5.535,-4.757,0.463,49.253,14.552
5.536,-4.745,0.468,49.254,14.541
5.537,-4.734,0.473,49.254,14.530
5.538,-4.723,0.477,49.255,14.518
5.539,-4.712,0.482,49.255,14.507
5.540,-4.700,0.487,49.256,14.496
5.541,-4.689,0.491,49.256,14.484
5.542,-4.678,0.496,49.257,14.473
5.543,-4.666,0.501,49.257,14.462
5.544,-4.655,0.505,49.258,14.450
5.545,-4.644,0.510,49.258,14.439
5.546,-4.632,0.515,49.259,14.428
5.547,-4.621,0.519,49.259,14.416
5.548,-4.609,0.524,49.260,14.405
5.549,-4.598,0.528,49.260,14.393
5.550,-4.587,0.533,49.261,14.382
5.551,-4.575,0.538,49.261,14.370
5.552,-4.564,0.542,49.262,14.359
5.553,-4.552,0.547,49.262,14.347
5.554,-4.541,0.551,49.263,14.336
5.555,-4.529,0.556,49.264,14.324
5.556,-4.518,0.560,49.264,14.313
5.557,-4.506,0.565,49.265,14.301
5.558,-4.495,0.569,49.265,14.290
5.559,-4.483,0.574,49.266,14.278
5.560,-4.472,0.578,49.266,14.267
5.561,-4.460,0.583,49.267,14.255
5.562,-4.448,0.587,49.268,14.243
5.563,-4.437,0.592,49.268,14.232
5.564,-4.425,0.596,49.269,14.220
5.565,-4.413,0.600,49.269,14.208
5.566,-4.402,0.605,49.270,14.197
5.567,-4.390,0.609,49.271,14.185
5.568,-4.378,0.614,49.271,14.173
5.569,-4.367,0.618,49.272,14.162
5.570,-4.355,0.622,49.272,14.150
5.571,-4.343,0.627,49.273,14.138
5.572,-4.332,0.631,49.274,14.127
5.573,-4.320,0.635,49.274,14.115
5.574,-4.308,0.640,49.275,14.103
5.575,-4.296,0.644,49.276,14.091
5.576,-4.285,0.648,49.276,14.080
5.577,-4.273,0.653,49.277,14.068
5.578,-4.261,0.657,49.278,14.056
5.579,-4.249,0.661,49.278,14.044
5.580,-4.238,0.665,49.279,14.032
5.581,-4.226,0.669,49.280,14.021
5.582,-4.214,0.674,49.280,14.009
5.583,-4.202,0.678,49.281,13.997
5.584,-4.190,0.682,49.282,13.985
5.585,-4.178,0.686,49.282,13.973
5.586,-4.167,0.690,49.283,13.961
5.587,-4.155,0.695,49.284,13.949
5.588,-4.143,0.699,49.284,13.938
5.589,-4.131,0.703,49.285,13.926
5.590,-4.119,0.707,49.286,13.914
5.591,-4.107,0.711,49.286,13.902
5.592,-4.095,0.715,49.287,13.890
5.593,-4.083,0.719,49.288,13.878
5.594,-4.071,0.723,49.289,13.866
5.595,-4.059,0.727,49.289,13.854
5.596,-4.047,0.731,49.290,13.842
5.597,-4.035,0.735,49.291,13.830
5.598,-4.023,0.740,49.292,13.818
5.599,-4.011,0.744,49.292,13.806
5.600,-3.999,0.748,49.293,13.794
5.601,-3.987,0.752,49.294,13.782
5.602,-3.975,0.755,49.295,13.770
5.603,-3.963,0.759,49.295,13.758
5.604,-3.951,0.763,49.296,13.746
5.605,-3.939,0.767,49.297,13.734
5.606,-3.927,0.771,49.298,13.722
5.607,-3.915,0.775,49.298,13.710
5.608,-3.903,0.779,49.299,13.698
5.609,-3.891,0.783,49.300,13.686
5.610,-3.879,0.787,49.301,13.674
5.611,-3.867,0.791,49.302,13.661
5.612,-3.855,0.795,49.302,13.649
5.613,-3.843,0.798,49.303,13.637
5.614,-3.831,0.802,49.304,13.625
5.615,-3.818,0.806,49.305,13.613
5.616,-3.806,0.810,49.306,13.601
5.617,-3.794,0.814,49.306,13.589
5.618,-3.782,0.817,49.307,13.577
5.619,-3.770,0.821,49.308,13.564
5.620,-3.758,0.825,49.309,13.552
5.621,-3.746,0.829,49.310,13.540
5.622,-3.733,0.832,49.310,13.528
5.623,-3.721,0.836,49.311,13.516
5.624,-3.709,0.840,49.312,13.504
5.625,-3.697,0.844,49.313,13.491
5.626,-3.685,0.847,49.314,13.479
5.627,-3.673,0.851,49.315,13.467
5.628,-3.660,0.855,49.316,13.455
5.629,-3.648,0.858,49.316,13.443
5.630,-3.636,0.862,49.317,13.430
5.631,-3.624,0.866,49.318,13.418
5.632,-3.612,0.869,49.319,13.406
5.633,-3.599,0.873,49.320,13.394
5.634,-3.587,0.876,49.321,13.381
5.635,-3.575,0.880,49.322,13.369
5.636,-3.563,0.883,49.323,13.357
5.637,-3.550,0.887,49.323,13.345
5.638,-3.538,0.891,49.324,13.332
5.639,-3.526,0.894,49.325,13.320
5.640,-3.514,0.898,49.326,13.308
5.641,-3.501,0.901,49.327,13.296
5.642,-3.489,0.905,49.328,13.283
5.643,-3.477,0.908,49.329,13.271
5.644,-3.464,0.911,49.330,13.259
5.645,-3.452,0.915,49.331,13.247
5.646,-3.440,0.918,49.332,13.234
5.647,-3.428,0.922,49.332,13.222
5.648,-3.415,0.925,49.333,13.210
5.649,-3.403,0.929,49.334,13.197
5.650,-3.391,0.932,49.335,13.185
5.651,-3.378,0.935,49.336,13.173
5.652,-3.366,0.939,49.337,13.160
5.653,-3.354,0.942,49.338,13.148
5.654,-3.341,0.945,49.339,13.136
5.655,-3.329,0.949,49.340,13.123
5.656,-3.317,0.952,49.341,13.111
