t, dzdt2, dzdt, z, u
5.171,-4.760,-4.116,49.379,14.602
5.172,-4.795,-4.112,49.375,14.637
5.173,-4.830,-4.107,49.370,14.672
5.174,-4.865,-4.102,49.366,14.707
5.175,-4.900,-4.097,49.362,14.742
5.176,-4.935,-4.092,49.358,14.777
5.177,-4.970,-4.087,49.354,14.812
5.178,-5.005,-4.082,49.350,14.847
5.179,-5.040,-4.077,49.346,14.881
5.180,-5.075,-4.072,49.342,14.916
5.181,-5.109,-4.067,49.338,14.951
5.182,-5.144,-4.062,49.334,14.985
5.183,-5.178,-4.057,49.330,15.019
5.184,-5.213,-4.051,49.326,15.054
5.185,-5.247,-4.046,49.322,15.088
5.186,-5.282,-4.041,49.317,15.122
5.187,-5.316,-4.036,49.313,15.157
5.188,-5.350,-4.030,49.309,15.191
5.189,-5.384,-4.025,49.305,15.225
5.190,-5.418,-4.019,49.301,15.259
5.191,-5.452,-4.014,49.297,15.293
5.192,-5.486,-4.008,49.293,15.327
5.193,-5.520,-4.003,49.289,15.360
5.194,-5.554,-3.997,49.285,15.394
5.195,-5.587,-3.992,49.281,15.428
5.196,-5.621,-3.986,49.277,15.461
5.197,-5.655,-3.981,49.273,15.495
5.198,-5.688,-3.975,49.269,15.528
5.199,-5.722,-3.969,49.265,15.562
5.200,-5.755,-3.963,49.261,15.595
5.201,-5.788,-3.958,49.258,15.628
5.202,-5.821,-3.952,49.254,15.661
5.203,-5.855,-3.946,49.250,15.694
5.204,-5.888,-3.940,49.246,15.727
5.205,-5.921,-3.934,49.242,15.760
5.206,-5.954,-3.928,49.238,15.793
5.207,-5.987,-3.922,49.234,15.826
5.208,-6.019,-3.916,49.230,15.859
5.209,-6.052,-3.910,49.226,15.891
5.210,-6.085,-3.904,49.222,15.924
5.211,-6.117,-3.898,49.218,15.956
5.212,-6.150,-3.892,49.214,15.989
5.213,-6.182,-3.886,49.211,16.021
5.214,-6.215,-3.879,49.207,16.054
5.215,-6.247,-3.873,49.203,16.086
5.216,-6.279,-3.867,49.199,16.118
5.217,-6.311,-3.860,49.195,16.150
5.218,-6.343,-3.854,49.191,16.182
5.219,-6.375,-3.848,49.187,16.214
5.220,-6.407,-3.841,49.183,16.246
5.221,-6.439,-3.835,49.180,16.278
5.222,-6.471,-3.828,49.176,16.309
5.223,-6.503,-3.822,49.172,16.341
5.224,-6.534,-3.815,49.168,16.372
5.225,-6.566,-3.809,49.164,16.404
5.226,-6.597,-3.802,49.161,16.435
5.227,-6.629,-3.796,49.157,16.467
5.228,-6.660,-3.789,49.153,16.498
5.229,-6.691,-3.782,49.149,16.529
5.230,-6.722,-3.776,49.145,16.560
5.231,-6.753,-3.769,49.142,16.591
5.232,-6.785,-3.762,49.138,16.622
5.233,-6.815,-3.755,49.134,16.653
5.234,-6.846,-3.748,49.130,16.684
5.235,-6.877,-3.741,49.127,16.714
5.236,-6.908,-3.735,49.123,16.745
5.237,-6.938,-3.728,49.119,16.776
5.238,-6.969,-3.721,49.115,16.806
5.239,-6.999,-3.714,49.112,16.836
5.240,-7.030,-3.707,49.108,16.867
5.241,-7.060,-3.700,49.104,16.897
5.242,-7.090,-3.692,49.101,16.927
5.243,-7.121,-3.685,49.097,16.957
5.244,-7.151,-3.678,49.093,16.987
5.245,-7.181,-3.671,49.090,17.017
5.246,-7.210,-3.664,49.086,17.047
5.247,-7.240,-3.657,49.082,17.077
5.248,-7.270,-3.649,49.079,17.106
5.249,-7.300,-3.642,49.075,17.136
5.250,-7.329,-3.635,49.071,17.165
5.251,-7.359,-3.627,49.068,17.195
5.252,-7.388,-3.620,49.064,17.224
5.253,-7.418,-3.613,49.061,17.254
5.254,-7.447,-3.605,49.057,17.283
5.255,-7.476,-3.598,49.053,17.312
5.256,-7.505,-3.590,49.050,17.341
5.257,-7.534,-3.583,49.046,17.370
5.258,-7.563,-3.575,49.043,17.399
5.259,-7.592,-3.567,49.039,17.427
5.260,-7.621,-3.560,49.035,17.456
5.261,-7.649,-3.552,49.032,17.485
5.262,-7.678,-3.544,49.028,17.513
5.263,-7.707,-3.537,49.025,17.542
5.264,-7.735,-3.529,49.021,17.570
5.265,-7.763,-3.521,49.018,17.598
5.266,-7.792,-3.513,49.014,17.626
5.267,-7.820,-3.506,49.011,17.655
5.268,-7.848,-3.498,49.007,17.683
5.269,-7.876,-3.490,49.004,17.711
5.270,-7.904,-3.482,49.000,17.738
5.271,-7.932,-3.474,48.997,17.766
5.272,-7.959,-3.466,48.993,17.794
5.273,-7.987,-3.458,48.990,17.821
5.274,-8.015,-3.450,48.986,17.849
5.275,-8.042,-3.442,48.983,17.876
5.276,-8.070,-3.434,48.980,17.904
5.277,-8.097,-3.426,48.976,17.931
5.278,-8.124,-3.418,48.973,17.958
5.279,-8.151,-3.410,48.969,17.985
5.280,-8.178,-3.401,48.966,18.012
5.281,-8.205,-3.393,48.962,18.039
5.282,-8.232,-3.385,48.959,18.066
5.283,-8.259,-3.377,48.956,18.093
5.284,-8.286,-3.368,48.952,18.119
5.285,-8.313,-3.360,48.949,18.146
5.286,-8.339,-3.352,48.946,18.172
5.287,-8.366,-3.343,48.942,18.199
5.288,-8.392,-3.335,48.939,18.225
5.289,-8.418,-3.327,48.936,18.251
5.290,-8.444,-3.318,48.932,18.277
5.291,-8.471,-3.310,48.929,18.303
5.292,-8.497,-3.301,48.926,18.329
5.293,-8.523,-3.293,48.922,18.355
5.294,-8.548,-3.284,48.919,18.381
5.295,-8.574,-3.276,48.916,18.406
5.296,-8.600,-3.267,48.913,18.432
5.297,-8.625,-3.258,48.909,18.458
5.298,-8.651,-3.250,48.906,18.483
5.299,-8.676,-3.241,48.903,18.508
5.300,-8.702,-3.232,48.900,18.533
5.301,-8.727,-3.224,48.896,18.559
5.302,-8.752,-3.215,48.893,18.584
5.303,-8.777,-3.206,48.890,18.609
5.304,-8.802,-3.197,48.887,18.633
5.305,-8.827,-3.188,48.884,18.658
5.306,-8.852,-3.180,48.880,18.683
5.307,-8.876,-3.171,48.877,18.707
5.308,-8.901,-3.162,48.874,18.732
5.309,-8.925,-3.153,48.871,18.756
5.310,-8.950,-3.144,48.868,18.781
5.311,-8.974,-3.135,48.865,18.805
5.312,-8.998,-3.126,48.862,18.829
5.313,-9.022,-3.117,48.858,18.853
5.314,-9.046,-3.108,48.855,18.877
5.315,-9.070,-3.099,48.852,18.901
5.316,-9.094,-3.090,48.849,18.925
5.317,-9.118,-3.081,48.846,18.948
5.318,-9.142,-3.071,48.843,18.972
5.319,-9.165,-3.062,48.840,18.995
5.320,-9.189,-3.053,48.837,19.019
5.321,-9.212,-3.044,48.834,19.042
5.322,-9.235,-3.035,48.831,19.065
5.323,-9.258,-3.025,48.828,19.088
5.324,-9.282,-3.016,48.825,19.111
5.325,-9.305,-3.007,48.822,19.134
5.326,-9.327,-2.998,48.819,19.157
5.327,-9.350,-2.988,48.816,19.180
5.328,-9.373,-2.979,48.813,19.202
5.329,-9.396,-2.969,48.810,19.225
5.330,-9.418,-2.960,48.807,19.247
5.331,-9.441,-2.951,48.804,19.270
5.332,-9.463,-2.941,48.801,19.292
5.333,-9.485,-2.932,48.798,19.314
5.334,-9.507,-2.922,48.795,19.336
5.335,-9.529,-2.913,48.792,19.358
5.336,-9.551,-2.903,48.789,19.380
5.337,-9.573,-2.893,48.786,19.402
5.338,-9.595,-2.884,48.783,19.423
5.339,-9.617,-2.874,48.781,19.445
5.340,-9.638,-2.865,48.778,19.466
5.341,-9.660,-2.855,48.775,19.488
5.342,-9.681,-2.845,48.772,19.509
5.343,-9.703,-2.836,48.769,19.530
5.344,-9.724,-2.826,48.766,19.551
5.345,-9.745,-2.816,48.764,19.572
5.346,-9.766,-2.806,48.761,19.593
5.347,-9.787,-2.797,48.758,19.614
5.348,-9.808,-2.787,48.755,19.635
5.349,-9.828,-2.777,48.752,19.656
5.350,-9.849,-2.767,48.750,19.676
5.351,-9.869,-2.757,48.747,19.697
5.352,-9.890,-2.747,48.744,19.717
5.353,-9.910,-2.737,48.741,19.737
5.354,-9.930,-2.727,48.739,19.757
5.355,-9.951,-2.717,48.736,19.777
5.356,-9.971,-2.707,48.733,19.797
5.357,-9.991,-2.698,48.731,19.817
5.358,-10.010,-2.687,48.728,19.837
5.359,-10.030,-2.677,48.725,19.856
5.360,-10.050,-2.667,48.723,19.876
5.361,-10.069,-2.657,48.720,19.895
5.362,-10.089,-2.647,48.717,19.915
5.363,-10.108,-2.637,48.715,19.934
5.364,-10.127,-2.627,48.712,19.953
5.365,-10.146,-2.617,48.709,19.972
5.366,-10.166,-2.607,48.707,19.991
5.367,-10.185,-2.597,48.704,20.010
5.368,-10.203,-2.586,48.702,20.029
5.369,-10.222,-2.576,48.699,20.047
5.370,-10.241,-2.566,48.696,20.066
5.371,-10.259,-2.556,48.694,20.084
5.372,-10.278,-2.545,48.691,20.103
5.373,-10.296,-2.535,48.689,20.121
5.374,-10.314,-2.525,48.686,20.139
5.375,-10.333,-2.514,48.684,20.157
5.376,-10.351,-2.504,48.681,20.175
5.377,-10.369,-2.494,48.679,20.193
5.378,-10.386,-2.483,48.676,20.211
5.379,-10.404,-2.473,48.674,20.229
5.380,-10.422,-2.462,48.671,20.246
5.381,-10.439,-2.452,48.669,20.264
5.382,-10.457,-2.442,48.666,20.281
5.383,-10.474,-2.431,48.664,20.298
5.384,-10.491,-2.421,48.662,20.315
5.385,-10.509,-2.410,48.659,20.332
5.386,-10.526,-2.400,48.657,20.349
5.387,-10.543,-2.389,48.654,20.366
5.388,-10.560,-2.378,48.652,20.383
5.389,-10.576,-2.368,48.650,20.400
5.390,-10.593,-2.357,48.647,20.416
5.391,-10.609,-2.347,48.645,20.433
5.392,-10.626,-2.336,48.643,20.449
5.393,-10.642,-2.325,48.640,20.465
5.394,-10.659,-2.315,48.638,20.481
5.395,-10.675,-2.304,48.636,20.497
5.396,-10.691,-2.293,48.633,20.513
5.397,-10.707,-2.283,48.631,20.529
5.398,-10.722,-2.272,48.629,20.545
5.399,-10.738,-2.261,48.627,20.561
5.400,-10.754,-2.250,48.624,20.576
5.401,-10.769,-2.240,48.622,20.591
5.402,-10.785,-2.229,48.620,20.607
5.403,-10.800,-2.218,48.618,20.622
5.404,-10.815,-2.207,48.615,20.637
5.405,-10.831,-2.196,48.613,20.652
5.406,-10.846,-2.186,48.611,20.667
5.407,-10.860,-2.175,48.609,20.682
5.408,-10.875,-2.164,48.607,20.697
5.409,-10.890,-2.153,48.604,20.711
5.410,-10.905,-2.142,48.602,20.726
5.411,-10.919,-2.131,48.600,20.740
5.412,-10.934,-2.120,48.598,20.755
5.413,-10.948,-2.109,48.596,20.769
5.414,-10.962,-2.098,48.594,20.783
5.415,-10.976,-2.087,48.592,20.797
5.416,-10.990,-2.076,48.590,20.811
5.417,-11.004,-2.065,48.588,20.825
5.418,-11.018,-2.054,48.586,20.838
5.419,-11.032,-2.043,48.584,20.852
5.420,-11.045,-2.032,48.582,20.865
5.421,-11.059,-2.021,48.580,20.879
5.422,-11.072,-2.010,48.578,20.892
5.423,-11.085,-1.999,48.576,20.905
5.424,-11.098,-1.988,48.574,20.918
5.425,-11.112,-1.977,48.572,20.931
5.426,-11.124,-1.966,48.570,20.944
5.427,-11.137,-1.955,48.568,20.957
5.428,-11.150,-1.943,48.566,20.969
5.429,-11.163,-1.932,48.564,20.982
5.430,-11.175,-1.921,48.562,20.994
5.431,-11.188,-1.910,48.560,21.007
5.432,-11.200,-1.899,48.558,21.019
5.433,-11.212,-1.887,48.556,21.031
5.434,-11.224,-1.876,48.554,21.043
5.435,-11.237,-1.865,48.552,21.055
5.436,-11.248,-1.854,48.551,21.067
5.437,-11.260,-1.843,48.549,21.079
5.438,-11.272,-1.831,48.547,21.090
5.439,-11.284,-1.820,48.545,21.102
5.440,-11.295,-1.809,48.543,21.113
5.441,-11.307,-1.797,48.541,21.124
5.442,-11.318,-1.786,48.540,21.136
5.443,-11.329,-1.775,48.538,21.147
5.444,-11.340,-1.763,48.536,21.158
5.445,-11.351,-1.752,48.534,21.169
5.446,-11.362,-1.741,48.533,21.179
5.447,-11.373,-1.729,48.531,21.190
5.448,-11.383,-1.718,48.529,21.201
5.449,-11.394,-1.706,48.527,21.211
5.450,-11.404,-1.695,48.526,21.222
5.451,-11.415,-1.684,48.524,21.232
5.452,-11.425,-1.672,48.522,21.242
5.453,-11.435,-1.661,48.521,21.252
5.454,-11.445,-1.649,48.519,21.262
5.455,-11.455,-1.638,48.517,21.272
5.456,-11.465,-1.626,48.516,21.281
5.457,-11.475,-1.615,48.514,21.291
5.458,-11.484,-1.603,48.513,21.301
5.459,-11.494,-1.592,48.511,21.310
5.460,-11.503,-1.580,48.509,21.319
5.461,-11.513,-1.569,48.508,21.329
5.462,-11.522,-1.557,48.506,21.338
5.463,-11.531,-1.546,48.505,21.347
5.464,-11.540,-1.534,48.503,21.356
5.465,-11.549,-1.523,48.502,21.364
5.466,-11.558,-1.511,48.500,21.373
5.467,-11.566,-1.500,48.499,21.382
5.468,-11.575,-1.488,48.497,21.390
5.469,-11.584,-1.477,48.496,21.399
5.470,-11.592,-1.465,48.494,21.407
5.471,-11.600,-1.453,48.493,21.415
5.472,-11.608,-1.442,48.491,21.423
5.473,-11.616,-1.430,48.490,21.431
5.474,-11.624,-1.419,48.489,21.439
5.475,-11.632,-1.407,48.487,21.447
5.476,-11.640,-1.395,48.486,21.454
5.477,-11.648,-1.384,48.484,21.462
5.478,-11.655,-1.372,48.483,21.469
5.479,-11.663,-1.360,48.482,21.477
5.480,-11.670,-1.349,48.480,21.484
5.481,-11.677,-1.337,48.479,21.491
5.482,-11.684,-1.325,48.478,21.498
5.483,-11.691,-1.314,48.476,21.505
5.484,-11.698,-1.302,48.475,21.512
5.485,-11.705,-1.290,48.474,21.518
5.486,-11.712,-1.278,48.472,21.525
5.487,-11.718,-1.267,48.471,21.531
5.488,-11.725,-1.255,48.470,21.538
5.489,-11.731,-1.243,48.469,21.544
5.490,-11.737,-1.232,48.467,21.550
5.491,-11.744,-1.220,48.466,21.556
5.492,-11.750,-1.208,48.465,21.562
5.493,-11.756,-1.196,48.464,21.568
5.494,-11.761,-1.185,48.463,21.574
5.495,-11.767,-1.173,48.461,21.579
5.496,-11.773,-1.161,48.460,21.585
5.497,-11.778,-1.149,48.459,21.590
5.498,-11.784,-1.137,48.458,21.596
5.499,-11.789,-1.126,48.457,21.601
5.500,-11.794,-1.114,48.456,21.606
5.501,-11.799,-1.102,48.455,21.611
5.502,-11.804,-1.090,48.454,21.616
5.503,-11.809,-1.078,48.452,21.621
5.504,-11.814,-1.067,48.451,21.626
5.505,-11.819,-1.055,48.450,21.630
5.506,-11.824,-1.043,48.449,21.635
5.507,-11.828,-1.031,48.448,21.639
5.508,-11.832,-1.019,48.447,21.643
5.509,-11.837,-1.007,48.446,21.648
5.510,-11.841,-0.996,48.445,21.652
5.511,-11.845,-0.984,48.444,21.656
5.512,-11.849,-0.972,48.443,21.659
5.513,-11.853,-0.960,48.442,21.663
5.514,-11.857,-0.948,48.441,21.667
5.515,-11.860,-0.936,48.440,21.670
5.516,-11.864,-0.925,48.440,21.674
5.517,-11.867,-0.913,48.439,21.677
5.518,-11.871,-0.901,48.438,21.680
5.519,-11.874,-0.889,48.437,21.684
5.520,-11.877,-0.877,48.436,21.687
5.521,-11.880,-0.865,48.435,21.690
5.522,-11.883,-0.853,48.434,21.692
5.523,-11.886,-0.841,48.433,21.695
5.524,-11.888,-0.829,48.433,21.698
5.525,-11.891,-0.818,48.432,21.700
5.526,-11.894,-0.806,48.431,21.703
5.527,-11.896,-0.794,48.430,21.705
5.528,-11.898,-0.782,48.429,21.707
5.529,-11.900,-0.770,48.429,21.709
5.530,-11.903,-0.758,48.428,21.711
5.531,-11.905,-0.746,48.427,21.713
5.532,-11.906,-0.734,48.426,21.715
5.533,-11.908,-0.722,48.426,21.717
5.534,-11.910,-0.710,48.425,21.718
5.535,-11.911,-0.699,48.424,21.720
5.536,-11.913,-0.687,48.424,21.721
5.537,-11.914,-0.675,48.423,21.722
5.538,-11.916,-0.663,48.422,21.723
5.539,-11.917,-0.651,48.422,21.724
5.540,-11.918,-0.639,48.421,21.725
5.541,-11.919,-0.627,48.420,21.726
5.542,-11.920,-0.615,48.420,21.727
5.543,-11.920,-0.603,48.419,21.728
5.544,-11.921,-0.591,48.418,21.728
5.545,-11.921,-0.579,48.418,21.729
5.546,-11.922,-0.567,48.417,21.729
5.547,-11.922,-0.556,48.417,21.729
5.548,-11.922,-0.544,48.416,21.729
5.549,-11.923,-0.532,48.416,21.729
5.550,-11.923,-0.520,48.415,21.729
5.551,-11.923,-0.508,48.415,21.729
5.552,-11.922,-0.496,48.414,21.729
5.553,-11.922,-0.484,48.414,21.728
5.554,-11.922,-0.472,48.413,21.728
5.555,-11.921,-0.460,48.413,21.727
5.556,-11.921,-0.448,48.412,21.727
5.557,-11.920,-0.436,48.412,21.726
5.558,-11.919,-0.424,48.411,21.725
5.559,-11.918,-0.412,48.411,21.724
5.560,-11.917,-0.401,48.411,21.723
5.561,-11.916,-0.389,48.410,21.722
5.562,-11.915,-0.377,48.410,21.720
5.563,-11.914,-0.365,48.410,21.719
5.564,-11.912,-0.353,48.409,21.717
5.565,-11.911,-0.341,48.409,21.716
5.566,-11.909,-0.329,48.408,21.714
5.567,-11.907,-0.317,48.408,21.712
5.568,-11.905,-0.305,48.408,21.710
5.569,-11.904,-0.293,48.408,21.708
5.570,-11.902,-0.281,48.407,21.706
5.571,-11.899,-0.270,48.407,21.704
5.572,-11.897,-0.258,48.407,21.702
5.573,-11.895,-0.246,48.407,21.699
5.574,-11.892,-0.234,48.406,21.697
5.575,-11.890,-0.222,48.406,21.694
5.576,-11.887,-0.210,48.406,21.691
5.577,-11.885,-0.198,48.406,21.688
5.578,-11.882,-0.186,48.405,21.685
5.579,-11.879,-0.174,48.405,21.672
5.580,-11.865,-0.163,48.405,21.653
5.581,-11.846,-0.151,48.405,21.634
5.582,-11.828,-0.139,48.405,21.615
5.583,-11.809,-0.127,48.405,21.597
5.584,-11.790,-0.115,48.405,21.578
5.585,-11.771,-0.104,48.404,21.559
5.586,-11.752,-0.092,48.404,21.540
5.587,-11.733,-0.080,48.404,21.521
5.588,-11.714,-0.068,48.404,21.502
5.589,-11.695,-0.057,48.404,21.483
5.590,-11.676,-0.045,48.404,21.464
5.591,-11.657,-0.033,48.404,21.445
5.592,-11.638,-0.022,48.404,21.425
5.593,-11.619,-0.010,48.404,21.406
5.594,-11.599,0.002,48.404,21.387
5.595,-11.580,0.013,48.404,21.367
5.596,-11.561,0.025,48.404,21.348
5.597,-11.541,0.036,48.404,21.328
5.598,-11.522,0.048,48.404,21.309
5.599,-11.502,0.059,48.404,21.289
5.600,-11.483,0.071,48.404,21.270
5.601,-11.463,0.082,48.404,21.250
5.602,-11.443,0.094,48.405,21.230
5.603,-11.423,0.105,48.405,21.210
5.604,-11.404,0.116,48.405,21.190
5.605,-11.384,0.128,48.405,21.171
5.606,-11.364,0.139,48.405,21.151
5.607,-11.344,0.151,48.405,21.131
5.608,-11.324,0.162,48.405,21.111
5.609,-11.304,0.173,48.405,21.091
5.610,-11.284,0.184,48.406,21.070
5.611,-11.264,0.196,48.406,21.050
5.612,-11.244,0.207,48.406,21.030
5.613,-11.223,0.218,48.406,21.010
5.614,-11.203,0.229,48.407,20.989
5.615,-11.183,0.241,48.407,20.969
5.616,-11.162,0.252,48.407,20.949
5.617,-11.142,0.263,48.407,20.928
5.618,-11.122,0.274,48.408,20.908
5.619,-11.101,0.285,48.408,20.887
5.620,-11.081,0.296,48.408,20.867
5.621,-11.060,0.307,48.408,20.846
5.622,-11.039,0.318,48.409,20.825
5.623,-11.019,0.329,48.409,20.805
5.624,-10.998,0.340,48.409,20.784
5.625,-10.977,0.351,48.410,20.763
5.626,-10.956,0.362,48.410,20.742
5.627,-10.936,0.373,48.411,20.721
5.628,-10.915,0.384,48.411,20.700
5.629,-10.894,0.395,48.411,20.679
5.630,-10.873,0.406,48.412,20.658
5.631,-10.852,0.417,48.412,20.637
5.632,-10.831,0.428,48.413,20.616
5.633,-10.810,0.438,48.413,20.595
5.634,-10.788,0.449,48.413,20.574
5.635,-10.767,0.460,48.414,20.553
5.636,-10.746,0.471,48.414,20.531
5.637,-10.725,0.481,48.415,20.510
5.638,-10.703,0.492,48.415,20.489
5.639,-10.682,0.503,48.416,20.467
5.640,-10.661,0.513,48.416,20.446
5.641,-10.639,0.524,48.417,20.424
5.642,-10.618,0.535,48.417,20.403
5.643,-10.596,0.545,48.418,20.381
5.644,-10.575,0.556,48.419,20.360
5.645,-10.553,0.566,48.419,20.338
5.646,-10.531,0.577,48.420,20.316
5.647,-10.510,0.587,48.420,20.295
5.648,-10.488,0.598,48.421,20.273
5.649,-10.466,0.608,48.421,20.251
5.650,-10.444,0.619,48.422,20.229
5.651,-10.423,0.629,48.423,20.207
5.652,-10.401,0.640,48.423,20.186
5.653,-10.379,0.650,48.424,20.164
5.654,-10.357,0.660,48.425,20.142
5.655,-10.335,0.671,48.425,20.120
5.656,-10.313,0.681,48.426,20.098
5.657,-10.291,0.691,48.427,20.075
5.658,-10.269,0.702,48.427,20.053
5.659,-10.247,0.712,48.428,20.031
5.660,-10.224,0.722,48.429,20.009
5.661,-10.202,0.732,48.430,19.987
5.662,-10.180,0.742,48.430,19.964
5.663,-10.158,0.753,48.431,19.942
5.664,-10.135,0.763,48.432,19.920
5.665,-10.113,0.773,48.433,19.897
5.666,-10.091,0.783,48.433,19.875
5.667,-10.068,0.793,48.434,19.853
5.668,-10.046,0.803,48.435,19.830
5.669,-10.023,0.813,48.436,19.808
5.670,-10.001,0.823,48.437,19.785
5.671,-9.978,0.833,48.437,19.762
5.672,-9.956,0.843,48.438,19.740
5.673,-9.933,0.853,48.439,19.717
5.674,-9.911,0.863,48.440,19.694
5.675,-9.888,0.873,48.441,19.672
5.676,-9.865,0.883,48.442,19.649
5.677,-9.842,0.892,48.443,19.626
5.678,-9.820,0.902,48.444,19.603
5.679,-9.797,0.912,48.444,19.581
5.680,-9.774,0.922,48.445,19.558
5.681,-9.751,0.932,48.446,19.535
5.682,-9.728,0.941,48.447,19.512
5.683,-9.705,0.951,48.448,19.489
5.684,-9.682,0.961,48.449,19.466
5.685,-9.659,0.970,48.450,19.443
5.686,-9.636,0.980,48.451,19.420
5.687,-9.613,0.990,48.452,19.397
5.688,-9.590,0.999,48.453,19.374
5.689,-9.567,1.009,48.454,19.350
5.690,-9.544,1.018,48.455,19.327
5.691,-9.521,1.028,48.456,19.304
5.692,-9.497,1.037,48.457,19.281
5.693,-9.474,1.047,48.458,19.258
5.694,-9.451,1.056,48.459,19.234
5.695,-9.428,1.066,48.460,19.211
5.696,-9.404,1.075,48.461,19.188
5.697,-9.381,1.084,48.463,19.164
5.698,-9.358,1.094,48.464,19.141
5.699,-9.334,1.103,48.465,19.117
5.700,-9.311,1.112,48.466,19.094
5.701,-9.287,1.122,48.467,19.070
5.702,-9.264,1.131,48.468,19.047
5.703,-9.240,1.140,48.469,19.023
5.704,-9.217,1.149,48.470,19.000
5.705,-9.193,1.159,48.472,18.976
5.706,-9.169,1.168,48.473,18.952
5.707,-9.146,1.177,48.474,18.929
5.708,-9.122,1.186,48.475,18.905
5.709,-9.099,1.195,48.476,18.881
5.710,-9.075,1.204,48.477,18.858
5.711,-9.051,1.213,48.479,18.834
5.712,-9.027,1.222,48.480,18.810
5.713,-9.004,1.231,48.481,18.786
5.714,-8.980,1.240,48.482,18.763
5.715,-8.956,1.249,48.484,18.739
5.716,-8.932,1.258,48.485,18.715
5.717,-8.908,1.267,48.486,18.691
5.718,-8.884,1.276,48.487,18.667
5.719,-8.860,1.285,48.489,18.643
5.720,-8.836,1.294,48.490,18.619
5.721,-8.812,1.303,48.491,18.595
5.722,-8.788,1.311,48.493,18.571
5.723,-8.764,1.320,48.494,18.547
5.724,-8.740,1.329,48.495,18.523
5.725,-8.716,1.338,48.497,18.499
5.726,-8.692,1.346,48.498,18.475
5.727,-8.668,1.355,48.499,18.451
5.728,-8.644,1.364,48.501,18.427
5.729,-8.620,1.372,48.502,18.402
5.730,-8.596,1.381,48.503,18.378
5.731,-8.572,1.389,48.505,18.354
5.732,-8.547,1.398,48.506,18.330
5.733,-8.523,1.406,48.508,18.305
5.734,-8.499,1.415,48.509,18.281
5.735,-8.475,1.423,48.510,18.257
5.736,-8.450,1.432,48.512,18.233
5.737,-8.426,1.440,48.513,18.208
5.738,-8.402,1.449,48.515,18.184
5.739,-8.377,1.457,48.516,18.160
5.740,-8.353,1.465,48.518,18.135
5.741,-8.329,1.474,48.519,18.111
5.742,-8.304,1.482,48.521,18.086
5.743,-8.280,1.490,48.522,18.062
5.744,-8.255,1.499,48.524,18.037
5.745,-8.231,1.507,48.525,18.013
5.746,-8.206,1.515,48.527,17.988
5.747,-8.182,1.523,48.528,17.964
5.748,-8.157,1.531,48.530,17.939
5.749,-8.133,1.539,48.531,17.915
5.750,-8.108,1.548,48.533,17.890
5.751,-8.084,1.556,48.534,17.866
5.752,-8.059,1.564,48.536,17.841
5.753,-8.034,1.572,48.537,17.816
5.754,-8.010,1.580,48.539,17.792
5.755,-7.985,1.588,48.541,17.767
5.756,-7.961,1.596,48.542,17.743
5.757,-7.936,1.604,48.544,17.718
5.758,-7.911,1.612,48.545,17.693
5.759,-7.886,1.619,48.547,17.668
5.760,-7.862,1.627,48.549,17.644
5.761,-7.837,1.635,48.550,17.619
5.762,-7.812,1.643,48.552,17.594
5.763,-7.788,1.651,48.554,17.569
5.764,-7.763,1.659,48.555,17.545
5.765,-7.738,1.666,48.557,17.520
5.766,-7.713,1.674,48.559,17.495
5.767,-7.688,1.682,48.560,17.470
5.768,-7.664,1.689,48.562,17.445
5.769,-7.639,1.697,48.564,17.421
5.770,-7.614,1.705,48.565,17.396
5.771,-7.589,1.712,48.567,17.371
5.772,-7.564,1.720,48.569,17.346
5.773,-7.539,1.727,48.571,17.321
5.774,-7.514,1.735,48.572,17.296
5.775,-7.489,1.742,48.574,17.271
5.776,-7.464,1.750,48.576,17.246
5.777,-7.440,1.757,48.578,17.221
5.778,-7.415,1.765,48.579,17.196
5.779,-7.390,1.772,48.581,17.171
5.780,-7.365,1.779,48.583,17.146
5.781,-7.340,1.787,48.585,17.121
5.782,-7.315,1.794,48.586,17.096
5.783,-7.290,1.801,48.588,17.071
5.784,-7.265,1.809,48.590,17.046
5.785,-7.240,1.816,48.592,17.021
5.786,-7.215,1.823,48.594,16.996
5.787,-7.190,1.830,48.596,16.971
5.788,-7.164,1.837,48.597,16.946
5.789,-7.139,1.844,48.599,16.921
5.790,-7.114,1.852,48.601,16.896
5.791,-7.089,1.859,48.603,16.871
5.792,-7.064,1.866,48.605,16.846
5.793,-7.039,1.873,48.607,16.821
5.794,-7.014,1.880,48.609,16.795
5.795,-6.989,1.887,48.610,16.770
5.796,-6.964,1.894,48.612,16.745
5.797,-6.939,1.901,48.614,16.720
5.798,-6.913,1.908,48.616,16.695
5.799,-6.888,1.915,48.618,16.670
5.800,-6.863,1.921,48.620,16.645
5.801,-6.838,1.928,48.622,16.619
5.802,-6.813,1.935,48.624,16.594
5.803,-6.788,1.942,48.626,16.569
5.804,-6.762,1.949,48.628,16.544
5.805,-6.737,1.955,48.630,16.519
5.806,-6.712,1.962,48.632,16.493
5.807,-6.687,1.969,48.634,16.468
5.808,-6.662,1.975,48.636,16.443
5.809,-6.636,1.982,48.638,16.418
5.810,-6.611,1.989,48.640,16.393
5.811,-6.586,1.995,48.642,16.367
5.812,-6.561,2.002,48.644,16.342
5.813,-6.536,2.008,48.646,16.317
5.814,-6.510,2.015,48.648,16.292
5.815,-6.485,2.021,48.650,16.266
