t, dzdt2, dzdt, z, u
7.474,-2.623,-0.447,94.667,12.432
7.475,-2.626,-0.445,94.667,12.435
7.476,-2.629,-0.442,94.666,12.438
7.477,-2.631,-0.439,94.666,12.441
7.478,-2.634,-0.437,94.665,12.444
7.479,-2.637,-0.434,94.665,12.446
7.480,-2.640,-0.431,94.664,12.449
7.481,-2.642,-0.429,94.664,12.452
7.482,-2.645,-0.426,94.664,12.454
7.483,-2.648,-0.424,94.663,12.457
7.484,-2.650,-0.421,94.663,12.460
7.485,-2.653,-0.418,94.662,12.462
7.486,-2.655,-0.416,94.662,12.465
7.487,-2.658,-0.413,94.661,12.467
7.488,-2.661,-0.410,94.661,12.470
7.489,-2.663,-0.408,94.661,12.472
7.490,-2.666,-0.405,94.660,12.475
7.491,-2.668,-0.402,94.660,12.477
7.492,-2.670,-0.400,94.659,12.479
7.493,-2.673,-0.397,94.659,12.482
7.494,-2.675,-0.394,94.659,12.484
7.495,-2.678,-0.392,94.658,12.487
7.496,-2.680,-0.389,94.658,12.489
7.497,-2.682,-0.386,94.657,12.491
7.498,-2.684,-0.383,94.657,12.493
7.499,-2.687,-0.381,94.657,12.496
7.500,-2.689,-0.378,94.656,12.498
7.501,-2.691,-0.375,94.656,12.500
7.502,-2.693,-0.373,94.656,12.502
7.503,-2.696,-0.370,94.655,12.504
7.504,-2.698,-0.367,94.655,12.506
7.505,-2.700,-0.365,94.654,12.509
7.506,-2.702,-0.362,94.654,12.511
7.507,-2.704,-0.359,94.654,12.513
7.508,-2.706,-0.357,94.653,12.515
7.509,-2.708,-0.354,94.653,12.517
7.510,-2.710,-0.351,94.653,12.519
7.511,-2.712,-0.348,94.652,12.521
7.512,-2.714,-0.346,94.652,12.522
7.513,-2.716,-0.343,94.652,12.524
7.514,-2.718,-0.340,94.651,12.526
7.515,-2.720,-0.338,94.651,12.528
7.516,-2.721,-0.335,94.651,12.530
7.517,-2.723,-0.332,94.650,12.532
7.518,-2.725,-0.329,94.650,12.533
7.519,-2.727,-0.327,94.650,12.535
7.520,-2.729,-0.324,94.649,12.537
7.521,-2.730,-0.321,94.649,12.539
7.522,-2.732,-0.318,94.649,12.540
7.523,-2.734,-0.316,94.648,12.542
7.524,-2.735,-0.313,94.648,12.544
7.525,-2.737,-0.310,94.648,12.545
7.526,-2.739,-0.307,94.647,12.547
7.527,-2.740,-0.305,94.647,12.548
7.528,-2.742,-0.302,94.647,12.550
7.529,-2.743,-0.299,94.647,12.551
7.530,-2.745,-0.297,94.646,12.553
7.531,-2.746,-0.294,94.646,12.554
7.532,-2.748,-0.291,94.646,12.556
7.533,-2.749,-0.288,94.645,12.557
7.534,-2.750,-0.286,94.645,12.558
7.535,-2.752,-0.283,94.645,12.560
7.536,-2.753,-0.280,94.644,12.561
7.537,-2.754,-0.277,94.644,12.562
7.538,-2.756,-0.275,94.644,12.564
7.539,-2.757,-0.272,94.644,12.565
7.540,-2.758,-0.269,94.643,12.566
7.541,-2.760,-0.266,94.643,12.567
7.542,-2.761,-0.263,94.643,12.569
7.543,-2.762,-0.261,94.643,12.570
7.544,-2.763,-0.258,94.642,12.571
7.545,-2.764,-0.255,94.642,12.572
7.546,-2.765,-0.252,94.642,12.573
7.547,-2.766,-0.250,94.642,12.574
7.548,-2.768,-0.247,94.641,12.575
7.549,-2.769,-0.244,94.641,12.576
7.550,-2.770,-0.241,94.641,12.577
7.551,-2.771,-0.239,94.641,12.578
7.552,-2.772,-0.236,94.640,12.579
7.553,-2.772,-0.233,94.640,12.580
7.554,-2.773,-0.230,94.640,12.581
7.555,-2.774,-0.227,94.640,12.582
7.556,-2.775,-0.225,94.639,12.583
7.557,-2.776,-0.222,94.639,12.583
7.558,-2.777,-0.219,94.639,12.584
7.559,-2.778,-0.216,94.639,12.585
7.560,-2.778,-0.214,94.639,12.586
7.561,-2.779,-0.211,94.638,12.586
7.562,-2.780,-0.208,94.638,12.587
7.563,-2.780,-0.205,94.638,12.588
7.564,-2.781,-0.202,94.638,12.588
7.565,-2.782,-0.200,94.638,12.589
7.566,-2.782,-0.197,94.637,12.590
7.567,-2.783,-0.194,94.637,12.590
7.568,-2.784,-0.191,94.637,12.591
7.569,-2.784,-0.189,94.637,12.591
7.570,-2.785,-0.186,94.637,12.592
7.571,-2.785,-0.183,94.636,12.592
7.572,-2.786,-0.180,94.636,12.593
7.573,-2.786,-0.177,94.636,12.593
7.574,-2.787,-0.175,94.636,12.594
7.575,-2.787,-0.172,94.636,12.594
7.576,-2.787,-0.169,94.636,12.594
7.577,-2.788,-0.166,94.635,12.595
7.578,-2.788,-0.163,94.635,12.595
7.579,-2.788,-0.161,94.635,12.595
7.580,-2.789,-0.158,94.635,12.595
7.581,-2.789,-0.155,94.635,12.596
7.582,-2.789,-0.152,94.635,12.596
7.583,-2.789,-0.150,94.634,12.596
7.584,-2.789,-0.147,94.634,12.596
7.585,-2.790,-0.144,94.634,12.596
7.586,-2.790,-0.141,94.634,12.597
7.587,-2.790,-0.138,94.634,12.597
7.588,-2.790,-0.136,94.634,12.597
7.589,-2.790,-0.133,94.634,12.597
7.590,-2.790,-0.130,94.633,12.597
7.591,-2.790,-0.127,94.633,12.597
7.592,-2.790,-0.124,94.633,12.597
7.593,-2.790,-0.122,94.633,12.597
7.594,-2.790,-0.119,94.633,12.597
7.595,-2.790,-0.116,94.633,12.596
7.596,-2.790,-0.113,94.633,12.596
7.597,-2.790,-0.110,94.633,12.596
7.598,-2.790,-0.108,94.633,12.596
7.599,-2.789,-0.105,94.632,12.596
7.600,-2.789,-0.102,94.632,12.596
7.601,-2.789,-0.099,94.632,12.595
7.602,-2.789,-0.097,94.632,12.595
7.603,-2.788,-0.094,94.632,12.595
7.604,-2.788,-0.091,94.632,12.594
7.605,-2.788,-0.088,94.632,12.594
7.606,-2.787,-0.085,94.632,12.594
7.607,-2.787,-0.083,94.632,12.593
7.608,-2.787,-0.080,94.632,12.593
7.609,-2.786,-0.077,94.632,12.592
7.610,-2.786,-0.074,94.631,12.592
7.611,-2.785,-0.071,94.631,12.592
7.612,-2.785,-0.069,94.631,12.591
7.613,-2.784,-0.066,94.631,12.590
7.614,-2.784,-0.063,94.631,12.590
7.615,-2.783,-0.060,94.631,12.589
7.616,-2.783,-0.058,94.631,12.589
7.617,-2.782,-0.055,94.631,12.588
7.618,-2.781,-0.052,94.631,12.587
7.619,-2.781,-0.049,94.631,12.587
7.620,-2.780,-0.046,94.631,12.586
7.621,-2.779,-0.044,94.631,12.585
7.622,-2.779,-0.041,94.631,12.585
7.623,-2.778,-0.038,94.631,12.584
7.624,-2.777,-0.035,94.631,12.583
7.625,-2.776,-0.033,94.631,12.582
7.626,-2.776,-0.030,94.631,12.581
7.627,-2.775,-0.027,94.631,12.581
7.628,-2.774,-0.024,94.631,12.580
7.629,-2.773,-0.021,94.631,12.579
7.630,-2.772,-0.019,94.631,12.578
7.631,-2.771,-0.016,94.631,12.577
7.632,-2.770,-0.013,94.631,12.576
7.633,-2.769,-0.010,94.631,12.575
7.634,-2.768,-0.008,94.631,12.574
7.635,-2.767,-0.005,94.631,12.573
7.636,-2.766,-0.002,94.631,12.572
7.637,-2.765,0.001,94.631,12.571
7.638,-2.764,0.003,94.631,12.569
7.639,-2.763,0.006,94.631,12.568
7.640,-2.762,0.009,94.631,12.567
7.641,-2.761,0.012,94.631,12.566
7.642,-2.759,0.015,94.631,12.565
7.643,-2.758,0.017,94.631,12.564
7.644,-2.757,0.020,94.631,12.562
7.645,-2.756,0.023,94.631,12.561
7.646,-2.754,0.026,94.631,12.560
7.647,-2.753,0.028,94.631,12.558
7.648,-2.752,0.031,94.631,12.557
7.649,-2.750,0.034,94.631,12.556
7.650,-2.749,0.037,94.631,12.554
7.651,-2.748,0.039,94.631,12.553
7.652,-2.746,0.042,94.631,12.551
7.653,-2.745,0.045,94.631,12.550
7.654,-2.743,0.048,94.631,12.548
7.655,-2.741,0.050,94.631,12.542
7.656,-2.736,0.053,94.631,12.538
7.657,-2.731,0.056,94.631,12.533
7.658,-2.726,0.058,94.631,12.528
7.659,-2.721,0.061,94.631,12.523
7.660,-2.716,0.064,94.631,12.518
7.661,-2.711,0.067,94.631,12.513
7.662,-2.706,0.069,94.631,12.508
7.663,-2.701,0.072,94.632,12.503
7.664,-2.696,0.075,94.632,12.498
7.665,-2.691,0.077,94.632,12.493
7.666,-2.686,0.080,94.632,12.488
7.667,-2.681,0.083,94.632,12.482
7.668,-2.676,0.085,94.632,12.477
7.669,-2.671,0.088,94.632,12.472
7.670,-2.666,0.091,94.632,12.467
7.671,-2.661,0.093,94.632,12.462
7.672,-2.655,0.096,94.632,12.457
7.673,-2.650,0.099,94.632,12.452
7.674,-2.645,0.101,94.632,12.447
7.675,-2.640,0.104,94.633,12.442
7.676,-2.635,0.107,94.633,12.436
7.677,-2.630,0.109,94.633,12.431
7.678,-2.625,0.112,94.633,12.426
7.679,-2.619,0.115,94.633,12.421
7.680,-2.614,0.117,94.633,12.416
7.681,-2.609,0.120,94.633,12.411
7.682,-2.604,0.122,94.633,12.405
7.683,-2.599,0.125,94.634,12.400
7.684,-2.593,0.128,94.634,12.395
7.685,-2.588,0.130,94.634,12.390
7.686,-2.583,0.133,94.634,12.384
7.687,-2.578,0.135,94.634,12.379
7.688,-2.572,0.138,94.634,12.374
7.689,-2.567,0.140,94.634,12.369
7.690,-2.562,0.143,94.634,12.363
7.691,-2.557,0.146,94.635,12.358
7.692,-2.551,0.148,94.635,12.353
7.693,-2.546,0.151,94.635,12.347
7.694,-2.541,0.153,94.635,12.342
7.695,-2.535,0.156,94.635,12.337
7.696,-2.530,0.158,94.635,12.331
7.697,-2.525,0.161,94.636,12.326
7.698,-2.519,0.163,94.636,12.321
7.699,-2.514,0.166,94.636,12.315
7.700,-2.509,0.168,94.636,12.310
7.701,-2.503,0.171,94.636,12.304
7.702,-2.498,0.173,94.636,12.299
7.703,-2.492,0.176,94.637,12.294
7.704,-2.487,0.178,94.637,12.288
7.705,-2.482,0.181,94.637,12.283
7.706,-2.476,0.183,94.637,12.277
7.707,-2.471,0.186,94.637,12.272
7.708,-2.465,0.188,94.637,12.266
7.709,-2.460,0.191,94.638,12.261
7.710,-2.454,0.193,94.638,12.256
7.711,-2.449,0.196,94.638,12.250
7.712,-2.443,0.198,94.638,12.245
7.713,-2.438,0.200,94.638,12.239
7.714,-2.432,0.203,94.639,12.234
7.715,-2.427,0.205,94.639,12.228
7.716,-2.421,0.208,94.639,12.223
7.717,-2.416,0.210,94.639,12.217
7.718,-2.410,0.213,94.639,12.211
7.719,-2.405,0.215,94.640,12.206
7.720,-2.399,0.217,94.640,12.200
7.721,-2.394,0.220,94.640,12.195
7.722,-2.388,0.222,94.640,12.189
7.723,-2.383,0.225,94.641,12.184
7.724,-2.377,0.227,94.641,12.178
7.725,-2.371,0.229,94.641,12.172
7.726,-2.366,0.232,94.641,12.167
7.727,-2.360,0.234,94.641,12.161
7.728,-2.355,0.236,94.642,12.156
7.729,-2.349,0.239,94.642,12.150
7.730,-2.343,0.241,94.642,12.144
7.731,-2.338,0.243,94.642,12.139
7.732,-2.332,0.246,94.643,12.133
7.733,-2.326,0.248,94.643,12.127
7.734,-2.321,0.250,94.643,12.122
7.735,-2.315,0.253,94.643,12.116
7.736,-2.310,0.255,94.644,12.111
7.737,-2.304,0.257,94.644,12.105
7.738,-2.298,0.260,94.644,12.099
7.739,-2.292,0.262,94.644,12.093
7.740,-2.287,0.264,94.645,12.088
7.741,-2.281,0.266,94.645,12.082
7.742,-2.275,0.269,94.645,12.076
7.743,-2.270,0.271,94.646,12.071
7.744,-2.264,0.273,94.646,12.065
7.745,-2.258,0.276,94.646,12.059
7.746,-2.253,0.278,94.646,12.053
7.747,-2.247,0.280,94.647,12.048
7.748,-2.241,0.282,94.647,12.042
7.749,-2.235,0.285,94.647,12.036
7.750,-2.230,0.287,94.648,12.030
7.751,-2.224,0.289,94.648,12.025
7.752,-2.218,0.291,94.648,12.019
7.753,-2.212,0.293,94.648,12.013
7.754,-2.206,0.296,94.649,12.007
7.755,-2.201,0.298,94.649,12.001
7.756,-2.195,0.300,94.649,11.996
7.757,-2.189,0.302,94.650,11.990
7.758,-2.183,0.304,94.650,11.984
7.759,-2.177,0.307,94.650,11.978
7.760,-2.172,0.309,94.651,11.972
7.761,-2.166,0.311,94.651,11.967
7.762,-2.160,0.313,94.651,11.961
7.763,-2.154,0.315,94.651,11.955
7.764,-2.148,0.317,94.652,11.949
7.765,-2.142,0.319,94.652,11.943
7.766,-2.137,0.322,94.652,11.937
7.767,-2.131,0.324,94.653,11.931
7.768,-2.125,0.326,94.653,11.926
7.769,-2.119,0.328,94.653,11.920
7.770,-2.113,0.330,94.654,11.914
7.771,-2.107,0.332,94.654,11.908
7.772,-2.101,0.334,94.654,11.902
7.773,-2.095,0.336,94.655,11.896
7.774,-2.090,0.338,94.655,11.890
7.775,-2.084,0.341,94.655,11.884
7.776,-2.078,0.343,94.656,11.878
7.777,-2.072,0.345,94.656,11.873
7.778,-2.066,0.347,94.656,11.867
7.779,-2.060,0.349,94.657,11.861
7.780,-2.054,0.351,94.657,11.855
7.781,-2.048,0.353,94.657,11.849
7.782,-2.042,0.355,94.658,11.843
7.783,-2.036,0.357,94.658,11.837
7.784,-2.030,0.359,94.659,11.831
7.785,-2.024,0.361,94.659,11.825
7.786,-2.018,0.363,94.659,11.819
7.787,-2.012,0.365,94.660,11.813
7.788,-2.006,0.367,94.660,11.807
7.789,-2.001,0.369,94.660,11.801
7.790,-1.995,0.371,94.661,11.795
7.791,-1.989,0.373,94.661,11.789
7.792,-1.983,0.375,94.661,11.783
7.793,-1.977,0.377,94.662,11.777
7.794,-1.971,0.379,94.662,11.771
7.795,-1.965,0.381,94.663,11.765
7.796,-1.959,0.383,94.663,11.759
7.797,-1.953,0.385,94.663,11.753
7.798,-1.947,0.387,94.664,11.747
7.799,-1.941,0.389,94.664,11.741
7.800,-1.935,0.391,94.665,11.735
7.801,-1.929,0.393,94.665,11.729
7.802,-1.923,0.395,94.665,11.723
7.803,-1.917,0.397,94.666,11.717
7.804,-1.911,0.398,94.666,11.711
7.805,-1.905,0.400,94.667,11.705
7.806,-1.898,0.402,94.667,11.699
7.807,-1.892,0.404,94.667,11.693
7.808,-1.886,0.406,94.668,11.687
7.809,-1.880,0.408,94.668,11.681
7.810,-1.874,0.410,94.669,11.675
7.811,-1.868,0.412,94.669,11.669
7.812,-1.862,0.413,94.669,11.663
7.813,-1.856,0.415,94.670,11.657
7.814,-1.850,0.417,94.670,11.651
7.815,-1.844,0.419,94.671,11.645
7.816,-1.838,0.421,94.671,11.639
7.817,-1.832,0.423,94.671,11.632
7.818,-1.826,0.425,94.672,11.626
7.819,-1.820,0.426,94.672,11.620
7.820,-1.814,0.428,94.673,11.614
7.821,-1.808,0.430,94.673,11.608
7.822,-1.801,0.432,94.674,11.602
7.823,-1.795,0.434,94.674,11.596
7.824,-1.789,0.435,94.675,11.590
7.825,-1.783,0.437,94.675,11.584
7.826,-1.777,0.439,94.675,11.578
7.827,-1.771,0.441,94.676,11.572
7.828,-1.765,0.442,94.676,11.565
7.829,-1.759,0.444,94.677,11.559
7.830,-1.753,0.446,94.677,11.553
7.831,-1.747,0.448,94.678,11.547
7.832,-1.741,0.449,94.678,11.541
7.833,-1.734,0.451,94.679,11.535
7.834,-1.728,0.453,94.679,11.529
7.835,-1.722,0.455,94.679,11.523
7.836,-1.716,0.456,94.680,11.517
7.837,-1.710,0.458,94.680,11.510
7.838,-1.704,0.460,94.681,11.504
7.839,-1.698,0.461,94.681,11.498
7.840,-1.692,0.463,94.682,11.492
7.841,-1.685,0.465,94.682,11.486
7.842,-1.679,0.467,94.683,11.480
7.843,-1.673,0.468,94.683,11.474
7.844,-1.667,0.470,94.684,11.468
7.845,-1.661,0.472,94.684,11.461
7.846,-1.655,0.473,94.685,11.455
7.847,-1.649,0.475,94.685,11.449
7.848,-1.642,0.476,94.685,11.443
7.849,-1.636,0.478,94.686,11.437
7.850,-1.630,0.480,94.686,11.431
7.851,-1.624,0.481,94.687,11.425
7.852,-1.618,0.483,94.687,11.418
7.853,-1.612,0.485,94.688,11.412
7.854,-1.606,0.486,94.688,11.406
7.855,-1.599,0.488,94.689,11.400
7.856,-1.593,0.489,94.689,11.394
7.857,-1.587,0.491,94.690,11.388
7.858,-1.581,0.493,94.690,11.382
7.859,-1.575,0.494,94.691,11.375
7.860,-1.569,0.496,94.691,11.369
7.861,-1.563,0.497,94.692,11.363
7.862,-1.556,0.499,94.692,11.357
7.863,-1.550,0.500,94.693,11.351
7.864,-1.544,0.502,94.693,11.345
7.865,-1.538,0.503,94.694,11.338
7.866,-1.532,0.505,94.694,11.332
7.867,-1.526,0.507,94.695,11.326
7.868,-1.519,0.508,94.695,11.320
7.869,-1.513,0.510,94.696,11.314
7.870,-1.507,0.511,94.696,11.308
7.871,-1.501,0.513,94.697,11.301
7.872,-1.495,0.514,94.697,11.295
7.873,-1.489,0.516,94.698,11.289
7.874,-1.482,0.517,94.698,11.283
7.875,-1.476,0.518,94.699,11.277
7.876,-1.470,0.520,94.699,11.271
7.877,-1.464,0.521,94.700,11.264
7.878,-1.458,0.523,94.701,11.258
7.879,-1.452,0.524,94.701,11.252
7.880,-1.445,0.526,94.702,11.246
7.881,-1.439,0.527,94.702,11.240
7.882,-1.433,0.529,94.703,11.234
7.883,-1.427,0.530,94.703,11.227
7.884,-1.421,0.532,94.704,11.221
7.885,-1.415,0.533,94.704,11.215
7.886,-1.408,0.534,94.705,11.209
7.887,-1.402,0.536,94.705,11.203
7.888,-1.396,0.537,94.706,11.197
7.889,-1.390,0.539,94.706,11.190
7.890,-1.384,0.540,94.707,11.184
7.891,-1.378,0.541,94.707,11.178
7.892,-1.372,0.543,94.708,11.172
7.893,-1.365,0.544,94.709,11.166
7.894,-1.359,0.545,94.709,11.160
7.895,-1.353,0.547,94.710,11.154
7.896,-1.347,0.548,94.710,11.147
7.897,-1.341,0.549,94.711,11.141
7.898,-1.335,0.551,94.711,11.135
7.899,-1.328,0.552,94.712,11.129
7.900,-1.322,0.553,94.712,11.123
7.901,-1.316,0.555,94.713,11.117
7.902,-1.310,0.556,94.713,11.110
7.903,-1.304,0.557,94.714,11.104
7.904,-1.298,0.559,94.715,11.098
7.905,-1.291,0.560,94.715,11.092
7.906,-1.285,0.561,94.716,11.086
7.907,-1.279,0.562,94.716,11.080
7.908,-1.273,0.564,94.717,11.074
7.909,-1.267,0.565,94.717,11.067
7.910,-1.261,0.566,94.718,11.061
7.911,-1.255,0.568,94.719,11.055
7.912,-1.248,0.569,94.719,11.049
7.913,-1.242,0.570,94.720,11.043
7.914,-1.236,0.571,94.720,11.037
7.915,-1.230,0.572,94.721,11.031
7.916,-1.224,0.574,94.721,11.024
7.917,-1.218,0.575,94.722,11.018
7.918,-1.212,0.576,94.723,11.012
7.919,-1.205,0.577,94.723,11.006
7.920,-1.199,0.579,94.724,11.000
7.921,-1.193,0.580,94.724,10.994
7.922,-1.187,0.581,94.725,10.988
7.923,-1.181,0.582,94.725,10.981
7.924,-1.175,0.583,94.726,10.975
7.925,-1.169,0.584,94.727,10.969
7.926,-1.163,0.586,94.727,10.963
7.927,-1.156,0.587,94.728,10.957
7.928,-1.150,0.588,94.728,10.951
7.929,-1.144,0.589,94.729,10.945
7.930,-1.138,0.590,94.730,10.939
7.931,-1.132,0.591,94.730,10.933
7.932,-1.126,0.592,94.731,10.926
7.933,-1.120,0.594,94.731,10.920
7.934,-1.114,0.595,94.732,10.914
7.935,-1.108,0.596,94.733,10.908
7.936,-1.101,0.597,94.733,10.902
7.937,-1.095,0.598,94.734,10.896
7.938,-1.089,0.599,94.734,10.890
7.939,-1.083,0.600,94.735,10.884
7.940,-1.077,0.601,94.736,10.878
7.941,-1.071,0.602,94.736,10.872
7.942,-1.065,0.603,94.737,10.865
7.943,-1.059,0.604,94.737,10.859
7.944,-1.053,0.606,94.738,10.853
7.945,-1.047,0.607,94.739,10.847
7.946,-1.041,0.608,94.739,10.841
7.947,-1.034,0.609,94.740,10.835
7.948,-1.028,0.610,94.740,10.829
7.949,-1.022,0.611,94.741,10.823
7.950,-1.016,0.612,94.742,10.817
7.951,-1.010,0.613,94.742,10.811
7.952,-1.004,0.614,94.743,10.805
7.953,-0.998,0.615,94.743,10.799
7.954,-0.992,0.616,94.744,10.793
7.955,-0.986,0.617,94.745,10.787
7.956,-0.980,0.618,94.745,10.781
7.957,-0.974,0.619,94.746,10.775
7.958,-0.968,0.620,94.747,10.768
7.959,-0.962,0.621,94.747,10.762
7.960,-0.956,0.622,94.748,10.756
7.961,-0.950,0.622,94.748,10.750
7.962,-0.944,0.623,94.749,10.744
7.963,-0.938,0.624,94.750,10.738
7.964,-0.932,0.625,94.750,10.732
7.965,-0.926,0.626,94.751,10.726
7.966,-0.920,0.627,94.752,10.720
7.967,-0.914,0.628,94.752,10.714
7.968,-0.908,0.629,94.753,10.708
7.969,-0.902,0.630,94.753,10.702
7.970,-0.896,0.631,94.754,10.696
7.971,-0.890,0.632,94.755,10.690
7.972,-0.884,0.633,94.755,10.684
7.973,-0.878,0.633,94.756,10.678
7.974,-0.872,0.634,94.757,10.672
7.975,-0.866,0.635,94.757,10.666
7.976,-0.860,0.636,94.758,10.660
7.977,-0.854,0.637,94.758,10.654
7.978,-0.848,0.638,94.759,10.648
7.979,-0.842,0.639,94.760,10.642
7.980,-0.836,0.639,94.760,10.636
7.981,-0.830,0.640,94.761,10.631
7.982,-0.824,0.641,94.762,10.625
7.983,-0.818,0.642,94.762,10.619
7.984,-0.812,0.643,94.763,10.613
7.985,-0.806,0.643,94.764,10.607
7.986,-0.800,0.644,94.764,10.601
7.987,-0.794,0.645,94.765,10.595
7.988,-0.788,0.646,94.766,10.589
7.989,-0.782,0.647,94.766,10.583
7.990,-0.776,0.647,94.767,10.577
7.991,-0.770,0.648,94.767,10.571
7.992,-0.765,0.649,94.768,10.565
7.993,-0.759,0.650,94.769,10.559
7.994,-0.753,0.650,94.769,10.553
7.995,-0.747,0.651,94.770,10.548
7.996,-0.741,0.652,94.771,10.542
7.997,-0.735,0.653,94.771,10.536
7.998,-0.729,0.653,94.772,10.530
7.999,-0.723,0.654,94.773,10.524
8.000,-0.717,0.655,94.773,10.518
8.001,-0.712,0.656,94.774,10.512
8.002,-0.706,0.656,94.775,10.506
8.003,-0.700,0.657,94.775,10.501
8.004,-0.694,0.658,94.776,10.495
8.005,-0.688,0.658,94.777,10.489
8.006,-0.682,0.659,94.777,10.483
8.007,-0.676,0.660,94.778,10.477
8.008,-0.671,0.660,94.779,10.471
8.009,-0.665,0.661,94.779,10.466
8.010,-0.659,0.662,94.780,10.460
8.011,-0.653,0.662,94.781,10.454
8.012,-0.647,0.663,94.781,10.448
8.013,-0.641,0.664,94.782,10.442
8.014,-0.636,0.664,94.783,10.436
8.015,-0.630,0.665,94.783,10.431
8.016,-0.624,0.666,94.784,10.425
8.017,-0.618,0.666,94.785,10.419
8.018,-0.612,0.667,94.785,10.413
8.019,-0.607,0.667,94.786,10.408
8.020,-0.601,0.668,94.787,10.402
8.021,-0.595,0.669,94.787,10.396
8.022,-0.589,0.669,94.788,10.390
8.023,-0.584,0.670,94.789,10.384
8.024,-0.578,0.670,94.789,10.379
8.025,-0.572,0.671,94.790,10.373
8.026,-0.566,0.671,94.791,10.367
8.027,-0.561,0.672,94.791,10.362
8.028,-0.555,0.673,94.792,10.356
8.029,-0.549,0.673,94.793,10.350
8.030,-0.543,0.674,94.793,10.344
8.031,-0.538,0.674,94.794,10.339
8.032,-0.532,0.675,94.795,10.333
8.033,-0.526,0.675,94.795,10.327
8.034,-0.521,0.676,94.796,10.322
8.035,-0.515,0.676,94.797,10.316
8.036,-0.509,0.677,94.797,10.310
8.037,-0.504,0.677,94.798,10.304
8.038,-0.498,0.678,94.799,10.299
8.039,-0.492,0.678,94.799,10.293
8.040,-0.486,0.679,94.800,10.287
8.041,-0.481,0.679,94.801,10.282
8.042,-0.475,0.680,94.801,10.276
8.043,-0.470,0.680,94.802,10.271
8.044,-0.464,0.681,94.803,10.265
8.045,-0.458,0.681,94.803,10.259
8.046,-0.453,0.682,94.804,10.254
8.047,-0.447,0.682,94.805,10.248
8.048,-0.441,0.682,94.805,10.242
8.049,-0.436,0.683,94.806,10.237
8.050,-0.430,0.683,94.807,10.231
8.051,-0.425,0.684,94.808,10.226
8.052,-0.419,0.684,94.808,10.220
8.053,-0.413,0.685,94.809,10.214
8.054,-0.408,0.685,94.810,10.209
8.055,-0.402,0.685,94.810,10.203
8.056,-0.397,0.686,94.811,10.198
8.057,-0.391,0.686,94.812,10.192
8.058,-0.386,0.687,94.812,10.187
8.059,-0.380,0.687,94.813,10.181
8.060,-0.374,0.687,94.814,10.176
8.061,-0.369,0.688,94.814,10.170
8.062,-0.363,0.688,94.815,10.165
8.063,-0.358,0.688,94.816,10.159
8.064,-0.352,0.689,94.816,10.154
8.065,-0.347,0.689,94.817,10.148
8.066,-0.341,0.689,94.818,10.143
8.067,-0.336,0.690,94.819,10.137
8.068,-0.330,0.690,94.819,10.132
8.069,-0.325,0.690,94.820,10.126
8.070,-0.319,0.691,94.821,10.121
8.071,-0.314,0.691,94.821,10.115
8.072,-0.309,0.691,94.822,10.110
8.073,-0.303,0.692,94.823,10.104
8.074,-0.298,0.692,94.823,10.099
8.075,-0.292,0.692,94.824,10.093
8.076,-0.287,0.693,94.825,10.088
8.077,-0.281,0.693,94.825,10.083
8.078,-0.276,0.693,94.826,10.077
8.079,-0.271,0.693,94.827,10.072
8.080,-0.265,0.694,94.828,10.066
8.081,-0.260,0.694,94.828,10.061
8.082,-0.254,0.694,94.829,10.056
8.083,-0.249,0.694,94.830,10.050
8.084,-0.244,0.695,94.830,10.045
8.085,-0.238,0.695,94.831,10.039
8.086,-0.233,0.695,94.832,10.034
8.087,-0.227,0.695,94.832,10.029
8.088,-0.222,0.696,94.833,10.023
8.089,-0.217,0.696,94.834,10.018
8.090,-0.211,0.696,94.834,10.013
8.091,-0.206,0.696,94.835,10.007
8.092,-0.201,0.696,94.836,10.002
8.093,-0.196,0.697,94.837,9.997
8.094,-0.190,0.697,94.837,9.992
8.095,-0.185,0.697,94.838,9.986
8.096,-0.180,0.697,94.839,9.981
8.097,-0.174,0.697,94.839,9.976
8.098,-0.169,0.698,94.840,9.970
8.099,-0.164,0.698,94.841,9.965
8.100,-0.159,0.698,94.841,9.960
8.101,-0.153,0.698,94.842,9.955
8.102,-0.148,0.698,94.843,9.949
8.103,-0.143,0.698,94.844,9.944
8.104,-0.138,0.698,94.844,9.939
8.105,-0.132,0.699,94.845,9.934
8.106,-0.127,0.699,94.846,9.929
8.107,-0.122,0.699,94.846,9.923
8.108,-0.117,0.699,94.847,9.918
8.109,-0.112,0.699,94.848,9.913
8.110,-0.106,0.699,94.848,9.908
8.111,-0.101,0.699,94.849,9.903
8.112,-0.096,0.699,94.850,9.898
8.113,-0.091,0.699,94.851,9.892
8.114,-0.086,0.700,94.851,9.887
8.115,-0.081,0.700,94.852,9.882
8.116,-0.076,0.700,94.853,9.877
8.117,-0.070,0.700,94.853,9.872
8.118,-0.065,0.700,94.854,9.867
8.119,-0.060,0.700,94.855,9.862
8.120,-0.055,0.700,94.855,9.857
8.121,-0.050,0.700,94.856,9.852
8.122,-0.045,0.700,94.857,9.846
8.123,-0.040,0.700,94.858,9.841
8.124,-0.035,0.700,94.858,9.836
8.125,-0.030,0.700,94.859,9.831
8.126,-0.025,0.700,94.860,9.826
8.127,-0.020,0.700,94.860,9.821
8.128,-0.015,0.700,94.861,9.816
8.129,-0.010,0.700,94.862,9.811
8.130,-0.005,0.700,94.862,9.806
8.131,0.001,0.700,94.863,9.801
